,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
supamen EG,,2 Round 2 liazzi mazin Round 13 mazin liazzi,,1 Round 7 rich mazin Palla liazzi,,,,,,,51,0,0
Derrek EG,,4 Round 1 rich liazzi Round 3 rich liazzi Round 13 artzin Palla Round 20 Palla mazin,,1 Round 21 artzin mazin rich liazzi,,,1 Round 19 Palla mazin,,,,73,8,0
jawgemo EG,,6 Round 1 Palla mazin Round 8 liazzi artzin Round 9 mazin rich Round 11 Palla rich Round 19 rich mazin Round 22 Palla liazzi,,,,,,,,,59,0,0
NaturE EG,,2 Round 8 Palla mazin Round 16 Palla artzin,,,,,,,,,37,1,0
Apoth EG,,1 Round 10 artzin rich,,,,,,,,,25,0,1
liazzi MIBR,,5 Round 7 jawgemo NaturE Round 10 NaturE Apoth Round 11 Derrek NaturE Round 12 Apoth supamen Round 22 supamen jawgemo,,1 Round 4 Derrek jawgemo Apoth supamen,,1 Round 10 Apoth,,,,,73,2,1
artzin MIBR,,3 Round 3 Derrek Apoth Round 16 jawgemo Derrek Round 22 Apoth Derrek,,,,,,,,,60,1,1
mazin MIBR,,3 Round 3 jawgemo NaturE Round 11 jawgemo supamen Round 19 NaturE jawgemo,,,,,,,,,41,1,1
rich MIBR,,1 Round 16 Apoth NaturE,1 Round 15 Derrek NaturE jawgemo,,,,,,,,54,4,2
Palla MIBR,,4 Round 5 supamen Apoth Round 6 supamen Derrek Round 15 Apoth supamen Round 17 Apoth Derrek,,,,,,,,,41,0,0
