Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Fracture,1,"""1-0""",G2,Defenders,Elimination
2Fracture,2,"""2-0""",G2,Defenders,Elimination
2Fracture,3,"""3-0""",G2,Defenders,Defuse
2Fracture,4,"""4-0""",G2,Defenders,Defuse
2Fracture,5,"""4-1""",LEV,Attackers,Elimination
2Fracture,6,"""4-2""",LEV,Attackers,Spike Detonation
2Fracture,7,"""5-2""",G2,Defenders,Elimination
2Fracture,8,"""6-2""",G2,Defenders,Elimination
2Fracture,9,"""6-3""",LEV,Attackers,Spike Detonation
2Fracture,10,"""6-4""",LEV,Attackers,Elimination
2Fracture,11,"""6-5""",LEV,Attackers,Elimination
2Fracture,12,"""7-5""",G2,Defenders,Defuse
2Fracture,13,"""8-5""",LEV,Attackers,Elimination
2Fracture,14,"""8-6""",G2,Defenders,Defuse
2Fracture,15,"""9-6""",LEV,Attackers,Elimination
2Fracture,16,"""9-7""",G2,Defenders,Defuse
2Fracture,17,"""9-8""",G2,Defenders,Defuse
2Fracture,18,"""9-9""",G2,Defenders,Elimination
2Fracture,19,"""9-10""",G2,Defenders,Elimination
2Fracture,20,"""9-11""",G2,Defenders,Defuse
2Fracture,21,"""10-11""",LEV,Attackers,Spike Detonation
2Fracture,22,"""11-11""",LEV,Attackers,Elimination
2Fracture,23,"""11-12""",G2,Defenders,Elimination
2Fracture,24,"""11-13""",G2,Defenders,Elimination
