Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Foxy9,GEN,Map_1_1Sunset,All,Deadlock,1.43,237,18,8,3,+10,94%,143,42%,3,1,+2
Karon,GEN,Map_1_1Sunset,All,Omen,1.34,306,21,11,4,+10,78%,223,44%,2,3,-1
Ash,GEN,Map_1_1Sunset,All,Sova,1.30,207,14,8,2,+6,83%,152,29%,1,0,+1
t3xture,GEN,Map_1_1Sunset,All,Neon,1.29,261,16,10,7,+6,78%,185,26%,5,0,+5
Munchkin,GEN,Map_1_1Sunset,All,Viper,1.00,176,11,9,6,+2,83%,126,30%,1,2,-1
Verno,MIBR,Map_1_1Sunset,All,Sova,1.37,259,16,14,3,+2,50%,156,22%,0,1,-1
cortezia,MIBR,Map_1_1Sunset,All,Cypher,0.65,154,9,17,4,-8,44%,111,24%,2,3,-1
xenom,MIBR,Map_1_1Sunset,All,Omen,0.54,125,7,17,2,-10,56%,89,35%,3,1,+2
aspas,MIBR,Map_1_1Sunset,All,Neon,0.51,120,7,16,4,-9,50%,79,17%,0,3,-3
artzin,MIBR,Map_1_1Sunset,All,Breach,0.41,108,7,16,3,-9,56%,68,35%,1,4,-3
Foxy9,GEN,Map_1_1Sunset,Attack,Deadlock,1.97,384,10,3,2,+7,100%,207,29%,0,1,-1
Karon,GEN,Map_1_1Sunset,Attack,Omen,1.24,341,7,5,2,+2,67%,250,33%,0,2,-2
Ash,GEN,Map_1_1Sunset,Attack,Sova,0.89,99,2,3,1,-1,83%,78,13%,0,0,0
t3xture,GEN,Map_1_1Sunset,Attack,Neon,0.71,202,3,5,3,-2,67%,150,21%,2,0,+2
Munchkin,GEN,Map_1_1Sunset,Attack,Viper,0.75,133,3,4,2,-1,83%,102,60%,0,1,-1
Verno,MIBR,Map_1_1Sunset,Attack,Sova,1.37,254,10,10,1,0,42%,156,23%,0,1,-1
cortezia,MIBR,Map_1_1Sunset,Attack,Cypher,0.71,141,6,11,2,-5,42%,100,38%,0,1,-1
xenom,MIBR,Map_1_1Sunset,Attack,Omen,0.38,111,4,12,1,-8,58%,75,36%,2,1,+1
aspas,MIBR,Map_1_1Sunset,Attack,Neon,0.39,108,3,11,2,-8,42%,84,15%,0,3,-3
artzin,MIBR,Map_1_1Sunset,Attack,Breach,0.26,77,3,11,3,-8,58%,51,38%,0,4,-4
Foxy9,GEN,Map_1_1Sunset,Defend,Deadlock,1.16,165,8,5,1,+3,92%,111,60%,3,0,+3
Karon,GEN,Map_1_1Sunset,Defend,Omen,1.39,289,14,6,2,+8,83%,209,54%,2,1,+1
Ash,GEN,Map_1_1Sunset,Defend,Sova,1.50,261,12,5,1,+7,83%,189,33%,1,0,+1
t3xture,GEN,Map_1_1Sunset,Defend,Neon,1.58,292,13,5,4,+8,83%,203,29%,3,0,+3
Munchkin,GEN,Map_1_1Sunset,Defend,Viper,1.12,198,8,5,4,+3,83%,137,27%,1,1,0
Verno,MIBR,Map_1_1Sunset,Defend,Sova,1.37,269,6,4,2,+2,67%,158,21%,0,0,0
cortezia,MIBR,Map_1_1Sunset,Defend,Cypher,0.54,181,3,6,2,-3,50%,134,14%,2,2,0
xenom,MIBR,Map_1_1Sunset,Defend,Omen,0.84,156,3,5,1,-2,50%,115,33%,1,0,+1
aspas,MIBR,Map_1_1Sunset,Defend,Neon,0.77,145,4,5,2,-1,67%,68,22%,0,0,0
artzin,MIBR,Map_1_1Sunset,Defend,Breach,0.72,172,4,5,0,-1,50%,103,33%,1,0,+1
