Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Icebox,1,"""0-1""",EG,Attackers,Elimination
2Icebox,2,"""0-2""",EG,Attackers,Elimination
2Icebox,3,"""1-2""",KRÜ,Defenders,Defuse
2Icebox,4,"""1-3""",EG,Attackers,Spike Detonation
2Icebox,5,"""1-4""",EG,Attackers,Elimination
2Icebox,6,"""1-5""",EG,Attackers,Elimination
2Icebox,7,"""1-6""",EG,Attackers,Elimination
2Icebox,8,"""1-7""",EG,Attackers,Spike Detonation
2Icebox,9,"""2-7""",KRÜ,Defenders,Defuse
2Icebox,10,"""2-8""",EG,Attackers,Elimination
2Icebox,11,"""3-8""",KRÜ,Defenders,Elimination
2Icebox,12,"""3-9""",EG,Attackers,Elimination
2Icebox,13,"""4-9""",EG,Attackers,Elimination
2Icebox,14,"""5-9""",EG,Attackers,Elimination
2Icebox,15,"""6-9""",EG,Attackers,Elimination
2Icebox,16,"""7-9""",EG,Attackers,Elimination
2Icebox,17,"""7-10""",KRÜ,Defenders,Defuse
2Icebox,18,"""8-10""",EG,Attackers,Elimination
2Icebox,19,"""9-10""",EG,Attackers,Elimination
2Icebox,20,"""10-10""",EG,Attackers,Elimination
2Icebox,21,"""10-11""",KRÜ,Defenders,Elimination
2Icebox,22,"""10-12""",KRÜ,Defenders,Elimination
2Icebox,23,"""11-12""",EG,Attackers,Elimination
2Icebox,24,"""11-13""",KRÜ,Defenders,Defuse
