Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
MiniBoo,TH,Map_2_2Sunset,All,Raze,1.73,270,20,9,1,+11,83%,168,18%,4,3,+1
RieNs,TH,Map_2_2Sunset,All,Sova,1.49,231,16,6,7,+10,78%,159,43%,1,1,0
Boo,TH,Map_2_2Sunset,All,Omen,1.10,214,14,13,6,+1,67%,126,45%,3,0,+3
Wo0t,TH,Map_2_2Sunset,All,Kayo,1.08,187,12,10,12,+2,83%,122,21%,2,1,+1
benjyfishy,TH,Map_2_2Sunset,All,Cypher,0.75,147,8,11,8,-3,72%,102,27%,0,3,-3
BuZz,DRX,Map_2_2Sunset,All,Neon,1.04,233,14,14,5,0,50%,146,23%,4,6,-2
MaKo,DRX,Map_2_2Sunset,All,Omen,0.98,205,12,13,5,-1,67%,123,31%,0,2,-2
Flashback,DRX,Map_2_2Sunset,All,Cypher,0.85,159,10,14,2,-4,61%,114,46%,2,0,+2
BeYN,DRX,Map_2_2Sunset,All,Sova,0.60,146,8,15,4,-7,56%,101,32%,1,1,0
Foxy9,DRX,Map_2_2Sunset,All,Breach,0.48,96,5,14,8,-9,56%,58,20%,1,1,0
MiniBoo,TH,Map_2_2Sunset,Attack,Raze,1.78,309,7,2,1,+5,100%,200,17%,1,1,0
RieNs,TH,Map_2_2Sunset,Attack,Sova,2.44,343,8,0,2,+8,100%,206,47%,1,0,+1
Boo,TH,Map_2_2Sunset,Attack,Omen,1.73,285,7,3,3,+4,100%,152,60%,2,0,+2
Wo0t,TH,Map_2_2Sunset,Attack,Kayo,1.10,128,3,2,5,+1,83%,80,33%,0,1,-1
benjyfishy,TH,Map_2_2Sunset,Attack,Cypher,0.91,157,3,3,1,0,83%,97,22%,0,0,0
BuZz,DRX,Map_2_2Sunset,Attack,Neon,1.51,318,13,8,4,+5,58%,189,24%,4,4,0
MaKo,DRX,Map_2_2Sunset,Attack,Omen,0.88,174,7,8,4,-1,75%,103,26%,0,1,-1
Flashback,DRX,Map_2_2Sunset,Attack,Cypher,1.11,189,8,8,2,0,75%,130,60%,1,0,+1
BeYN,DRX,Map_2_2Sunset,Attack,Sova,0.85,174,7,9,4,-2,75%,112,33%,0,0,0
Foxy9,DRX,Map_2_2Sunset,Attack,Breach,0.61,115,4,9,7,-5,58%,69,19%,1,1,0
MiniBoo,TH,Map_2_2Sunset,Defend,Raze,1.71,251,13,7,0,+6,75%,152,18%,3,2,+1
RieNs,TH,Map_2_2Sunset,Defend,Sova,1.02,177,8,6,5,+2,67%,136,40%,0,1,-1
Boo,TH,Map_2_2Sunset,Defend,Omen,0.78,180,7,10,3,-3,50%,113,37%,1,0,+1
Wo0t,TH,Map_2_2Sunset,Defend,Kayo,1.08,217,9,8,7,+1,83%,143,18%,2,0,+2
benjyfishy,TH,Map_2_2Sunset,Defend,Cypher,0.67,142,5,8,7,-3,67%,104,29%,0,3,-3
BuZz,DRX,Map_2_2Sunset,Defend,Neon,0.08,63,1,6,1,-5,33%,60,17%,0,2,-2
MaKo,DRX,Map_2_2Sunset,Defend,Omen,1.17,270,5,5,1,0,50%,164,42%,0,1,-1
Flashback,DRX,Map_2_2Sunset,Defend,Cypher,0.34,101,2,6,0,-4,33%,83,22%,1,0,+1
BeYN,DRX,Map_2_2Sunset,Defend,Sova,0.08,91,1,6,0,-5,17%,80,29%,1,1,0
Foxy9,DRX,Map_2_2Sunset,Defend,Breach,0.22,59,1,5,1,-4,50%,34,25%,0,0,0
