Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Lotus,1,"""1-0""",DFM,Defenders,Elimination
1Lotus,2,"""2-0""",DFM,Defenders,Elimination
1Lotus,3,"""2-1""",GE,Attackers,Elimination
1Lotus,4,"""2-2""",GE,Attackers,Elimination
1Lotus,5,"""2-3""",GE,Attackers,Elimination
1Lotus,6,"""2-4""",GE,Attackers,Spike Detonation
1Lotus,7,"""2-5""",GE,Attackers,Elimination
1Lotus,8,"""2-6""",GE,Attackers,Elimination
1Lotus,9,"""2-7""",GE,Attackers,Spike Detonation
1Lotus,10,"""3-7""",DFM,Defenders,Defuse
1Lotus,11,"""3-8""",GE,Attackers,Elimination
1Lotus,12,"""3-9""",GE,Attackers,Elimination
1Lotus,13,"""3-10""",DFM,Defenders,Time Expired
1Lotus,14,"""3-11""",DFM,Defenders,Elimination
1Lotus,15,"""4-11""",GE,Attackers,Spike Detonation
1Lotus,16,"""4-12""",DFM,Defenders,Defuse
1Lotus,17,"""5-12""",GE,Attackers,Elimination
1Lotus,18,"""6-12""",GE,Attackers,Elimination
1Lotus,19,"""7-12""",GE,Attackers,Spike Detonation
1Lotus,20,"""7-13""",DFM,Defenders,Elimination
1Lotus,21,"""""",,,
1Lotus,22,"""""",,,
1Lotus,23,"""""",,,
1Lotus,24,"""""",,,
