Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Akeman,DRG,Map_1_1Sunset,All,Neon,1.72,328,18,7,2,+11,87%,204,23%,3,1,+2
Nicc,DRG,Map_1_1Sunset,All,Fade,1.56,254,15,5,6,+10,93%,153,42%,1,0,+1
vo0kashu,DRG,Map_1_1Sunset,All,Cypher,1.55,229,14,7,5,+7,93%,166,19%,0,0,0
SpiritZ1,DRG,Map_1_1Sunset,All,Yoru,1.17,282,16,11,3,+5,67%,175,28%,3,2,+1
Flex1n,DRG,Map_1_1Sunset,All,Omen,1.08,178,10,7,9,+3,87%,116,31%,2,3,-1
Knight,BLG,Map_1_1Sunset,All,Sova,1.02,254,11,14,1,-3,47%,169,29%,1,2,-1
rushia,BLG,Map_1_1Sunset,All,Omen,0.70,152,8,14,5,-6,73%,105,21%,0,1,-1
nephh,BLG,Map_1_1Sunset,All,Kayo,0.68,159,7,15,5,-8,40%,105,29%,0,0,0
Levius,BLG,Map_1_1Sunset,All,Cypher,0.31,122,6,15,3,-9,47%,90,47%,2,1,+1
whzy,BLG,Map_1_1Sunset,All,Neon,0.25,116,5,15,1,-10,47%,81,35%,3,5,-2
Akeman,DRG,Map_1_1Sunset,Attack,Neon,0.93,106,1,1,0,0,100%,66,17%,1,0,+1
Nicc,DRG,Map_1_1Sunset,Attack,Fade,1.99,330,4,1,2,+3,100%,173,33%,1,0,+1
vo0kashu,DRG,Map_1_1Sunset,Attack,Cypher,1.88,187,3,0,1,+3,100%,140,25%,0,0,0
SpiritZ1,DRG,Map_1_1Sunset,Attack,Yoru,2.69,491,6,1,1,+5,100%,273,22%,1,0,+1
Flex1n,DRG,Map_1_1Sunset,Attack,Omen,1.16,125,1,1,3,0,100%,73,33%,0,0,0
Knight,BLG,Map_1_1Sunset,Attack,Sova,1.28,302,11,11,1,0,58%,196,31%,1,0,+1
rushia,BLG,Map_1_1Sunset,Attack,Omen,0.65,142,6,11,3,-5,67%,105,16%,0,1,-1
nephh,BLG,Map_1_1Sunset,Attack,Kayo,0.78,179,6,12,5,-6,42%,122,27%,0,0,0
Levius,BLG,Map_1_1Sunset,Attack,Cypher,0.38,130,5,12,3,-7,50%,98,50%,2,1,+1
whzy,BLG,Map_1_1Sunset,Attack,Neon,0.31,134,5,12,0,-7,50%,90,39%,3,4,-1
Akeman,DRG,Map_1_1Sunset,Defend,Neon,1.92,384,17,6,2,+11,83%,239,24%,2,1,+1
Nicc,DRG,Map_1_1Sunset,Defend,Fade,1.45,235,11,4,4,+7,92%,148,47%,0,0,0
vo0kashu,DRG,Map_1_1Sunset,Defend,Cypher,1.47,240,11,7,4,+4,92%,173,19%,0,0,0
SpiritZ1,DRG,Map_1_1Sunset,Defend,Yoru,0.79,230,10,10,2,0,58%,151,32%,2,2,0
Flex1n,DRG,Map_1_1Sunset,Defend,Omen,1.06,191,9,6,6,+3,83%,127,30%,2,3,-1
Knight,BLG,Map_1_1Sunset,Defend,Sova,0.03,62,0,3,0,-3,,61,17%,0,2,-2
rushia,BLG,Map_1_1Sunset,Defend,Omen,0.88,192,2,3,2,-1,100%,105,40%,0,0,0
nephh,BLG,Map_1_1Sunset,Defend,Kayo,0.27,79,1,3,0,-2,33%,37,50%,0,0,0
Levius,BLG,Map_1_1Sunset,Defend,Cypher,0.04,90,1,3,0,-2,33%,58,33%,0,0,0
whzy,BLG,Map_1_1Sunset,Defend,Neon,0.05,44,0,3,1,-3,33%,45,20%,0,1,-1
