Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Derke,FNC,Map_2_2Haven,All,Yoru,1.47,249,21,11,5,+10,91%,151,33%,4,4,0
Chronicle,FNC,Map_2_2Haven,All,Sova,1.35,211,12,10,12,+2,86%,164,31%,3,0,+3
Boaster,FNC,Map_2_2Haven,All,Omen,1.07,188,15,13,11,+2,77%,114,16%,2,1,+1
Alfajer,FNC,Map_2_2Haven,All,Iso,1.05,235,18,17,6,+1,77%,161,30%,0,2,-2
hiro,FNC,Map_2_2Haven,All,Cypher,0.84,151,13,14,3,-1,82%,89,29%,4,2,+2
Shyy,KRÜ,Map_2_2Haven,All,Cypher,1.03,171,14,12,5,+2,68%,107,42%,1,2,-1
mta,KRÜ,Map_2_2Haven,All,Sova,0.80,175,13,17,3,-4,55%,109,48%,2,3,-1
keznit,KRÜ,Map_2_2Haven,All,Neon,0.79,208,14,18,7,-4,73%,135,18%,2,3,-1
Melser,KRÜ,Map_2_2Haven,All,Omen,0.74,158,14,17,1,-3,64%,99,34%,2,3,-1
heat,KRÜ,Map_2_2Haven,All,Breach,0.65,129,10,15,6,-5,68%,80,38%,2,2,0
Derke,FNC,Map_2_2Haven,Attack,Yoru,1.51,271,10,6,2,+4,90%,167,32%,3,1,+2
Chronicle,FNC,Map_2_2Haven,Attack,Sova,1.09,152,4,4,3,0,70%,138,29%,0,0,0
Boaster,FNC,Map_2_2Haven,Attack,Omen,1.18,178,6,5,8,+1,80%,116,12%,0,0,0
Alfajer,FNC,Map_2_2Haven,Attack,Iso,1.16,280,10,8,2,+2,80%,188,27%,0,1,-1
hiro,FNC,Map_2_2Haven,Attack,Cypher,0.73,173,6,7,2,-1,80%,94,16%,4,1,+3
Shyy,KRÜ,Map_2_2Haven,Attack,Cypher,1.09,185,8,8,4,0,67%,118,44%,1,0,+1
mta,KRÜ,Map_2_2Haven,Attack,Sova,0.88,168,7,8,2,-1,50%,103,58%,1,1,0
keznit,KRÜ,Map_2_2Haven,Attack,Neon,0.77,214,8,10,4,-2,75%,124,16%,1,2,-1
Melser,KRÜ,Map_2_2Haven,Attack,Omen,0.59,146,7,10,0,-3,58%,104,43%,2,2,0
heat,KRÜ,Map_2_2Haven,Attack,Breach,0.77,121,5,7,5,-2,67%,77,31%,1,1,0
Derke,FNC,Map_2_2Haven,Defend,Yoru,1.44,231,11,5,3,+6,92%,137,33%,1,3,-2
Chronicle,FNC,Map_2_2Haven,Defend,Sova,1.56,261,8,6,9,+2,100%,186,32%,3,0,+3
Boaster,FNC,Map_2_2Haven,Defend,Omen,0.98,198,9,8,3,+1,75%,112,19%,2,1,+1
Alfajer,FNC,Map_2_2Haven,Defend,Iso,0.95,198,8,9,4,-1,75%,139,35%,0,1,-1
hiro,FNC,Map_2_2Haven,Defend,Cypher,0.93,134,7,7,1,0,83%,85,38%,0,1,-1
Shyy,KRÜ,Map_2_2Haven,Defend,Cypher,0.96,156,6,4,1,+2,70%,94,38%,0,2,-2
mta,KRÜ,Map_2_2Haven,Defend,Sova,0.70,183,6,9,1,-3,60%,117,38%,1,2,-1
keznit,KRÜ,Map_2_2Haven,Defend,Neon,0.80,202,6,8,3,-2,70%,149,21%,1,1,0
Melser,KRÜ,Map_2_2Haven,Defend,Omen,0.92,174,7,7,1,0,70%,93,27%,0,1,-1
heat,KRÜ,Map_2_2Haven,Defend,Breach,0.51,140,5,8,1,-3,70%,84,46%,1,1,0
