,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
UNFAKE VIT,,2 Round 6 Jamppi PROFEK Round 24 LewN Jamppi,1 Round 14 PROFEK LewN Jamppi,,,,,,,,47,6,0
Derke VIT,,7 Round 2 sociablEE PROFEK Round 4 LewN MAGNUM Round 10 LewN MAGNUM Round 13 Jamppi LewN Round 15 MAGNUM PROFEK Round 21 sociablEE Jamppi Round 22 MAGNUM PROFEK,,,,,,,,,60,0,2
KovaQ VIT,,7 Round 1 LewN Jamppi Round 3 Jamppi LewN Round 5 LewN PROFEK Round 7 sociablEE Jamppi Round 9 sociablEE PROFEK Round 11 Jamppi sociablEE Round 15 LewN Jamppi,1 Round 12 MAGNUM Jamppi PROFEK,,,,,,,,65,1,1
Less VIT,,3 Round 13 PROFEK MAGNUM Round 16 LewN MAGNUM Round 18 LewN sociablEE,,,,1 Round 18 sociablEE,,,,,53,2,2
Kicks VIT,,4 Round 7 MAGNUM LewN Round 19 sociablEE PROFEK Round 20 sociablEE Jamppi Round 24 MAGNUM PROFEK,,,,,,,,,51,1,1
MAGNUM BBL,,4 Round 2 UNFAKE Less Round 8 Kicks Less Round 13 Derke Kicks Round 20 Less Derke,1 Round 6 UNFAKE Derke Less,,,,2 Round 2 UNFAKE Less Round 6 Derke Less,,,,55,2,1
PROFEK BBL,,3 Round 5 Less UNFAKE Round 12 UNFAKE Derke Round 16 Kicks Less,1 Round 1 Kicks Derke KovaQ,,,,,1 Round 1 Kicks KovaQ Derke,,,44,1,1
sociablEE BBL,,3 Round 5 KovaQ Kicks Round 9 UNFAKE Less Round 16 Derke KovaQ,1 Round 18 KovaQ Derke UNFAKE,,,1 Round 12 KovaQ,1 Round 5 Kicks KovaQ,,,,59,0,1
Jamppi BBL,,1 Round 2 Kicks Derke,,,,,,,,,29,7,0
LewN BBL,,3 Round 6 KovaQ Kicks Round 12 Less Kicks Round 22 Derke Kicks,1 Round 21 Derke Less KovaQ,,,,,,,,56,1,1
