Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
trent,G2,Map_3_3Pearl,All,Tejo,1.49,237,22,12,9,+10,88%,153,32%,3,0,+3
jawgemo,G2,Map_3_3Pearl,All,Yoru,1.13,263,22,19,6,+3,75%,166,28%,6,4,+2
JonahP,G2,Map_3_3Pearl,All,Fade,1.09,191,16,16,13,0,83%,106,21%,3,3,0
valyn,G2,Map_3_3Pearl,All,Astra,0.98,202,16,17,12,-1,92%,145,24%,1,0,+1
leaf,G2,Map_3_3Pearl,All,Vyse,0.96,164,15,15,7,0,75%,95,20%,2,2,0
mitch,C9,Map_3_3Pearl,All,Sova,1.28,258,20,17,8,+3,71%,189,27%,2,1,+1
Xeppaa,C9,Map_3_3Pearl,All,Yoru,0.95,203,18,19,6,-1,67%,139,35%,4,2,+2
v1c,C9,Map_3_3Pearl,All,Astra,0.93,139,12,16,10,-4,63%,94,30%,0,1,-1
neT,C9,Map_3_3Pearl,All,Cypher,0.81,179,16,18,6,-2,75%,105,32%,2,4,-2
OXY,C9,Map_3_3Pearl,All,Jett,0.55,156,13,21,7,-8,54%,106,22%,1,7,-6
trent,G2,Map_3_3Pearl,Attack,Tejo,1.42,214,12,5,3,+7,100%,122,21%,2,0,+2
jawgemo,G2,Map_3_3Pearl,Attack,Yoru,1.21,271,12,9,1,+3,75%,179,31%,4,1,+3
JonahP,G2,Map_3_3Pearl,Attack,Fade,0.84,167,6,9,8,-3,92%,94,22%,2,2,0
valyn,G2,Map_3_3Pearl,Attack,Astra,1.06,236,9,8,7,+1,83%,179,19%,0,0,0
leaf,G2,Map_3_3Pearl,Attack,Vyse,1.30,167,8,5,5,+3,83%,100,17%,1,0,+1
mitch,C9,Map_3_3Pearl,Attack,Sova,0.89,156,7,7,3,0,75%,120,27%,0,1,-1
Xeppaa,C9,Map_3_3Pearl,Attack,Yoru,1.43,281,13,8,1,+5,67%,190,43%,3,1,+2
v1c,C9,Map_3_3Pearl,Attack,Astra,1.03,145,7,8,5,-1,58%,106,30%,0,0,0
neT,C9,Map_3_3Pearl,Attack,Cypher,0.88,210,9,9,3,0,83%,110,23%,2,1,+1
OXY,C9,Map_3_3Pearl,Attack,Jett,0.41,188,7,12,6,-5,58%,127,19%,1,3,-2
trent,G2,Map_3_3Pearl,Defend,Tejo,1.57,261,10,7,6,+3,75%,183,42%,1,0,+1
jawgemo,G2,Map_3_3Pearl,Defend,Yoru,1.06,257,10,10,5,0,75%,154,25%,2,3,-1
JonahP,G2,Map_3_3Pearl,Defend,Fade,1.35,217,10,7,5,+3,75%,118,20%,1,1,0
valyn,G2,Map_3_3Pearl,Defend,Astra,0.90,169,7,9,5,-2,100%,112,33%,1,0,+1
leaf,G2,Map_3_3Pearl,Defend,Vyse,0.63,162,7,10,2,-3,67%,89,23%,1,2,-1
mitch,C9,Map_3_3Pearl,Defend,Sova,1.67,361,13,10,5,+3,67%,258,28%,2,0,+2
Xeppaa,C9,Map_3_3Pearl,Defend,Yoru,0.48,125,5,11,5,-6,67%,88,24%,1,1,0
v1c,C9,Map_3_3Pearl,Defend,Astra,0.82,134,5,8,5,-3,67%,82,31%,0,1,-1
neT,C9,Map_3_3Pearl,Defend,Cypher,0.74,150,7,9,3,-2,67%,100,44%,0,3,-3
OXY,C9,Map_3_3Pearl,Defend,Jett,0.69,125,6,9,1,-3,50%,85,30%,0,4,-4
