,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,2 Round 11 xffero crazyguy Round 12 Jemkin xffero,2 Round 3 xffero crazyguy Kushy Round 5 Monyet Kushy xffero,,,,,,,,44,2,1
t3xture GEN,,2 Round 14 xffero Kushy Round 17 xffero Kushy,2 Round 18 Kushy Monyet xffero Round 21 crazyguy xffero Monyet,,,,,,,,46,0,0
Foxy9 GEN,,,,1 Round 1 crazyguy Kushy Monyet Jemkin,,,,,,,54,1,1
Ash GEN,,2 Round 11 Monyet Jemkin Round 12 Kushy Monyet,,,,,,,,,44,3,0
Karon GEN,,3 Round 2 Kushy xffero Round 10 Jemkin Kushy Round 14 Monyet crazyguy,1 Round 13 Kushy crazyguy Jemkin,,,,,,,,53,2,0
crazyguy RRQ,,3 Round 2 Foxy9 Karon Round 6 Karon Munchkin Round 20 Karon Munchkin,,1 Round 9 Munchkin Foxy9 Ash t3xture,,1 Round 5 Munchkin,1 Round 9 t3xture Ash,,,,50,4,0
Kushy RRQ,,1 Round 7 t3xture Karon,,,1 Round 4 Ash Foxy9 t3xture Munchkin Karon,,,,,,45,1,1
xffero RRQ,,1 Round 15 Munchkin Foxy9,1 Round 24 Ash Foxy9 Karon,,,,,,,,33,2,0
Monyet RRQ,,5 Round 6 t3xture Foxy9 Round 12 Karon Munchkin Round 16 Ash Munchkin Round 20 Ash Foxy9 Round 24 t3xture Munchkin,2 Round 17 Karon t3xture Foxy9 Round 22 t3xture Foxy9 Munchkin,,,,,,,,70,1,1
Jemkin RRQ,,3 Round 7 Ash Foxy9 Round 17 Ash Munchkin Round 23 Munchkin Karon,2 Round 15 Ash t3xture Karon Round 19 Munchkin Ash t3xture,1 Round 8 t3xture Ash Karon Munchkin,,,,,,,71,0,1
