,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,,1 Round 3 f0rsakeN something Jinggg,,,,,,,,61,1,0
Kushy RRQ,,1 Round 5 f0rsakeN something,,,,,,,,,26,0,0
xffero RRQ,,1 Round 9 something Jinggg,,,,,,,,,52,0,1
Monyet RRQ,,,,,,,,,,,31,0,0
Jemkin RRQ,,3 Round 3 d4v41 PatMen Round 7 Jinggg PatMen Round 9 f0rsakeN PatMen,,,,1 Round 9 PatMen,,,,,74,0,1
Jinggg PRX,,2 Round 5 Kushy Monyet Round 15 Kushy Jemkin,,,,,1 Round 3 crazyguy Jemkin,,,,37,0,0
f0rsakeN PRX,,1 Round 11 xffero Jemkin,4 Round 4 Monyet Jemkin xffero Round 7 Jemkin Kushy crazyguy Round 13 Jemkin Kushy Monyet Round 14 xffero Kushy Monyet,2 Round 2 crazyguy Kushy Monyet Jemkin Round 6 Kushy xffero crazyguy Monyet,,,,,,,121,2,1
d4v41 PRX,,1 Round 11 Monyet crazyguy,,,1 Round 1 Monyet crazyguy Kushy Jemkin xffero,,,,,,77,1,0
PatMen PRX,,,1 Round 9 xffero crazyguy Kushy,,,,,,,,24,8,0
something PRX,,2 Round 3 Monyet Kushy Round 12 Jemkin Monyet,,,,,,,,,49,1,0
