Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
CHICHOO,EDG,Map_2_2Sunset,All,Cypher,1.39,225,17,11,10,+6,90%,165,37%,3,0,+3
Smoggy,EDG,Map_2_2Sunset,All,Omen,1.37,212,17,11,4,+6,71%,146,38%,2,0,+2
nobody,EDG,Map_2_2Sunset,All,Sova,1.14,255,18,15,8,+3,67%,166,34%,2,3,-1
ZmjjKK,EDG,Map_2_2Sunset,All,Neon,1.07,269,20,16,5,+4,81%,173,35%,6,4,+2
S1Mon,EDG,Map_2_2Sunset,All,Kayo,1.02,163,12,12,9,0,76%,111,25%,1,0,+1
mindfreak,PRX,Map_2_2Sunset,All,Omen,1.35,272,18,15,10,+3,76%,172,25%,3,1,+2
d4v41,PRX,Map_2_2Sunset,All,Sage,1.02,209,17,16,4,+1,62%,130,50%,2,1,+1
something,PRX,Map_2_2Sunset,All,Gekko,0.92,189,13,17,10,-4,67%,134,36%,1,2,-1
Jinggg,PRX,Map_2_2Sunset,All,Raze,0.72,179,12,17,3,-5,57%,114,12%,1,5,-4
f0rsakeN,PRX,Map_2_2Sunset,All,Breach,0.17,65,5,19,0,-14,43%,43,13%,0,5,-5
CHICHOO,EDG,Map_2_2Sunset,Attack,Cypher,1.59,271,12,6,2,+6,100%,192,38%,2,0,+2
Smoggy,EDG,Map_2_2Sunset,Attack,Omen,0.67,101,4,8,0,-4,50%,78,19%,1,0,+1
nobody,EDG,Map_2_2Sunset,Attack,Sova,0.57,139,5,9,2,-4,50%,115,37%,1,2,-1
ZmjjKK,EDG,Map_2_2Sunset,Attack,Neon,1.00,281,11,10,2,+1,75%,177,50%,4,2,+2
S1Mon,EDG,Map_2_2Sunset,Attack,Kayo,1.00,172,7,8,7,-1,75%,114,41%,0,0,0
mindfreak,PRX,Map_2_2Sunset,Attack,Omen,1.50,319,9,8,2,+1,78%,213,36%,2,0,+2
d4v41,PRX,Map_2_2Sunset,Attack,Sage,0.45,134,4,9,2,-5,67%,96,40%,1,0,+1
something,PRX,Map_2_2Sunset,Attack,Gekko,0.78,250,8,10,2,-2,67%,165,45%,0,1,-1
Jinggg,PRX,Map_2_2Sunset,Attack,Raze,0.06,76,2,9,0,-7,44%,55,0%,0,3,-3
f0rsakeN,PRX,Map_2_2Sunset,Attack,Breach,0.02,41,1,9,0,-8,22%,28,0%,0,2,-2
CHICHOO,EDG,Map_2_2Sunset,Defend,Cypher,1.12,164,5,5,8,0,78%,129,35%,1,0,+1
Smoggy,EDG,Map_2_2Sunset,Defend,Omen,2.30,361,13,3,4,+10,100%,237,50%,1,0,+1
nobody,EDG,Map_2_2Sunset,Defend,Sova,1.90,411,13,6,6,+7,89%,235,32%,1,1,0
ZmjjKK,EDG,Map_2_2Sunset,Defend,Neon,1.16,255,9,6,3,+3,89%,168,15%,2,2,0
S1Mon,EDG,Map_2_2Sunset,Defend,Kayo,1.04,153,5,4,2,+1,78%,105,13%,1,0,+1
mindfreak,PRX,Map_2_2Sunset,Defend,Omen,1.23,238,9,7,8,+2,75%,141,17%,1,1,0
d4v41,PRX,Map_2_2Sunset,Defend,Sage,1.45,266,13,7,2,+6,58%,155,55%,1,1,0
something,PRX,Map_2_2Sunset,Defend,Gekko,1.03,144,5,7,8,-2,67%,110,29%,1,1,0
Jinggg,PRX,Map_2_2Sunset,Defend,Raze,1.22,258,10,8,3,+2,67%,159,16%,1,2,-1
f0rsakeN,PRX,Map_2_2Sunset,Defend,Breach,0.36,84,4,10,0,-6,58%,55,20%,0,3,-3
