,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,2 Round 2 MONSTEERR nataNk Round 9 nataNk MONSTEERR,,,,1 Round 2 nataNk,,,,,33,1,0
nAts TL,,6 Round 6 MONSTEERR flyuh Round 7 nataNk flyuh Round 8 Filu nataNk Round 9 Filu baddyG Round 12 Filu flyuh Round 17 nataNk Filu,,1 Round 10 baddyG nataNk MONSTEERR flyuh,,,,,,,73,2,0
trexx TL,,1 Round 13 flyuh baddyG,,,,,,,,,45,8,1
keiko TL,,5 Round 1 Filu nataNk Round 5 Filu flyuh Round 8 baddyG flyuh Round 12 MONSTEERR nataNk Round 14 MONSTEERR flyuh,3 Round 6 nataNk baddyG Filu Round 11 baddyG nataNk MONSTEERR Round 15 nataNk flyuh baddyG,,,1 Round 13 nataNk,,,,,64,1,1
kamo TL,,1 Round 17 MONSTEERR baddyG,1 Round 4 Filu flyuh baddyG,,,1 Round 12 baddyG,1 Round 17 baddyG MONSTEERR,,,,69,0,1
baddyG MKOI,,2 Round 2 keiko trexx Round 12 keiko paTiTek,1 Round 5 keiko trexx paTiTek,,,,,,,,53,0,0
MONSTEERR MKOI,,4 Round 4 kamo nAts Round 8 trexx nAts Round 9 kamo keiko Round 13 paTiTek kamo,1 Round 17 paTiTek trexx nAts,,,1 Round 8 nAts,,,,,77,1,0
flyuh MKOI,,1 Round 5 nAts kamo,1 Round 16 nAts trexx paTiTek,1 Round 3 trexx keiko nAts paTiTek,,,1 Round 3 nAts paTiTek,,,,63,1,1
Filu MKOI,,1 Round 11 kamo keiko,,,,,,,,,39,0,0
nataNk MKOI,,2 Round 1 nAts trexx Round 13 trexx nAts,,,,,,,,,52,2,2
