,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,3 Round 1 Filu MONSTEERR paTiTek Round 12 nataNk baddyG Round 19 nataNk MONSTEERR,1 Round 20 Filu MONSTEERR nataNk,,,1 Round 6 MONSTEERR,,,,,37,7,0
nAts TL,,3 Round 3 baddyG Filu Round 12 Filu flyuh Round 14 Filu flyuh,1 Round 6 flyuh Filu baddyG,,,,,,,,66,0,0
trexx TL,,1 Round 13 baddyG MONSTEERR,1 Round 15 Filu baddyG nataNk,,,,1 Round 15 baddyG nataNk,,,,36,0,2
keiko TL,,2 Round 13 Filu flyuh Round 15 flyuh MONSTEERR,,,,1 Round 20 flyuh,,,,,54,0,1
kamo TL,,3 Round 1 baddyG flyuh Round 16 baddyG Filu Round 22 Filu flyuh,2 Round 2 Filu nataNk baddyG Round 14 baddyG nataNk MONSTEERR,,,,,,,,58,0,0
baddyG MKOI,,5 Round 3 kamo paTiTek Round 5 nAts trexx Round 7 trexx nAts Round 18 trexx nAts Round 20 trexx paTiTek,1 Round 16 keiko nAts paTiTek,,,,,,,,66,2,0
MONSTEERR MKOI,,4 Round 5 keiko paTiTek Round 6 kamo keiko Round 19 nAts keiko Round 21 paTiTek trexx,2 Round 9 kamo keiko paTiTek Round 11 nAts paTiTek keiko,,,1 Round 21 trexx,,,,,76,1,0
flyuh MKOI,,5 Round 3 keiko nAts Round 8 trexx nAts Round 11 kamo trexx Round 12 trexx paTiTek Round 19 kamo paTiTek,2 Round 4 kamo nAts keiko Round 17 kamo keiko paTiTek,,,,,,,,92,0,1
Filu MKOI,,3 Round 4 trexx paTiTek Round 15 nAts keiko Round 21 kamo nAts,,,,,,,,,30,6,1
nataNk MKOI,,,2 Round 10 kamo nAts paTiTek Round 23 keiko kamo paTiTek,,,,,,,,49,0,0
