Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Life,FPX,Map_1_1Ascent,All,Jett,,205,10,15,3,-5,,146,21%,5,3,+2
Autumn,FPX,Map_1_1Ascent,All,Kayo,,182,9,14,7,-5,,118,27%,0,1,-1
AAAAY,FPX,Map_1_1Ascent,All,Sova,,147,9,16,3,-7,,91,44%,2,1,+1
BerLIN,FPX,Map_1_1Ascent,All,Astra,,141,7,13,5,-6,,107,19%,0,1,-1
Lysoar,FPX,Map_1_1Ascent,All,Omen,,129,7,14,8,-7,,87,64%,1,2,-1
Biank,TE,Map_1_1Ascent,All,Sova,,390,22,7,6,+15,,242,23%,0,0,0
LuoK1ng,TE,Map_1_1Ascent,All,Omen,,287,19,9,5,+10,,190,40%,1,1,0
Kai,TE,Map_1_1Ascent,All,Jett,,241,15,9,3,+6,,157,22%,5,4,+1
FengF,TE,Map_1_1Ascent,All,Killjoy,,167,11,8,3,+3,,96,16%,2,1,+1
heybay,TE,Map_1_1Ascent,All,Kayo,,94,5,9,10,-4,,55,29%,0,2,-2
Life,FPX,Map_1_1Ascent,Attack,Jett,,,,,,,
Autumn,FPX,Map_1_1Ascent,Attack,Kayo,,,,,,,
AAAAY,FPX,Map_1_1Ascent,Attack,Sova,,,,,,,
BerLIN,FPX,Map_1_1Ascent,Attack,Astra,,,,,,,
Lysoar,FPX,Map_1_1Ascent,Attack,Omen,,,,,,,
Biank,TE,Map_1_1Ascent,Attack,Sova,,,,,,,
LuoK1ng,TE,Map_1_1Ascent,Attack,Omen,,,,,,,
Kai,TE,Map_1_1Ascent,Attack,Jett,,,,,,,
FengF,TE,Map_1_1Ascent,Attack,Killjoy,,,,,,,
heybay,TE,Map_1_1Ascent,Attack,Kayo,,,,,,,
Life,FPX,Map_1_1Ascent,Defend,Jett,,,,,,,
Autumn,FPX,Map_1_1Ascent,Defend,Kayo,,,,,,,
AAAAY,FPX,Map_1_1Ascent,Defend,Sova,,,,,,,
BerLIN,FPX,Map_1_1Ascent,Defend,Astra,,,,,,,
Lysoar,FPX,Map_1_1Ascent,Defend,Omen,,,,,,,
Biank,TE,Map_1_1Ascent,Defend,Sova,,,,,,,
LuoK1ng,TE,Map_1_1Ascent,Defend,Omen,,,,,,,
Kai,TE,Map_1_1Ascent,Defend,Jett,,,,,,,
FengF,TE,Map_1_1Ascent,Defend,Killjoy,,,,,,,
heybay,TE,Map_1_1Ascent,Defend,Kayo,,,,,,,
