Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Autumn,FPX,Map_2_2Haven,All,Cypher,,222,19,20,7,-1,,138,31%,4,2,+2
BerLIN,FPX,Map_2_2Haven,All,Kayo,,214,17,16,9,+1,,143,25%,0,1,-1
AAAAY,FPX,Map_2_2Haven,All,Breach,,190,17,15,9,+2,,120,36%,2,0,+2
Lysoar,FPX,Map_2_2Haven,All,Omen,,180,15,18,17,-3,,114,29%,0,0,0
Life,FPX,Map_2_2Haven,All,Jett,,119,9,22,2,-13,,77,33%,5,10,-5
FengF,TE,Map_2_2Haven,All,Killjoy,,293,26,13,5,+13,,197,27%,1,1,0
Kai,TE,Map_2_2Haven,All,Jett,,259,24,16,4,+8,,152,20%,6,2,+4
LuoK1ng,TE,Map_2_2Haven,All,Omen,,252,22,12,10,+10,,160,29%,2,2,0
heybay,TE,Map_2_2Haven,All,Breach,,140,12,18,12,-6,,96,25%,3,1,+2
Biank,TE,Map_2_2Haven,All,Sova,,103,7,18,10,-11,,72,6%,1,5,-4
Autumn,FPX,Map_2_2Haven,Attack,Cypher,,,,,,,
BerLIN,FPX,Map_2_2Haven,Attack,Kayo,,,,,,,
AAAAY,FPX,Map_2_2Haven,Attack,Breach,,,,,,,
Lysoar,FPX,Map_2_2Haven,Attack,Omen,,,,,,,
Life,FPX,Map_2_2Haven,Attack,Jett,,,,,,,
FengF,TE,Map_2_2Haven,Attack,Killjoy,,,,,,,
Kai,TE,Map_2_2Haven,Attack,Jett,,,,,,,
LuoK1ng,TE,Map_2_2Haven,Attack,Omen,,,,,,,
heybay,TE,Map_2_2Haven,Attack,Breach,,,,,,,
Biank,TE,Map_2_2Haven,Attack,Sova,,,,,,,
Autumn,FPX,Map_2_2Haven,Defend,Cypher,,,,,,,
BerLIN,FPX,Map_2_2Haven,Defend,Kayo,,,,,,,
AAAAY,FPX,Map_2_2Haven,Defend,Breach,,,,,,,
Lysoar,FPX,Map_2_2Haven,Defend,Omen,,,,,,,
Life,FPX,Map_2_2Haven,Defend,Jett,,,,,,,
FengF,TE,Map_2_2Haven,Defend,Killjoy,,,,,,,
Kai,TE,Map_2_2Haven,Defend,Jett,,,,,,,
LuoK1ng,TE,Map_2_2Haven,Defend,Omen,,,,,,,
heybay,TE,Map_2_2Haven,Defend,Breach,,,,,,,
Biank,TE,Map_2_2Haven,Defend,Sova,,,,,,,
