Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Lysoar,WOL,Map_2_2Corrode,All,Omen,1.05,237,16,18,7,-2,70%,145,33%,1,2,-1
Yuicaw,WOL,Map_2_2Corrode,All,Cypher,0.92,187,14,16,3,-2,60%,121,28%,1,1,0
Spring,WOL,Map_2_2Corrode,All,Viper,0.70,166,11,16,4,-5,60%,105,26%,1,3,-2
Juicy,WOL,Map_2_2Corrode,All,Yoru,0.66,202,13,19,3,-6,65%,115,18%,4,5,-1
SiuFatBB,WOL,Map_2_2Corrode,All,Fade,0.41,65,4,14,5,-10,55%,38,21%,0,2,-2
Autumn,FPX,Map_2_2Corrode,All,Chamber,1.75,304,24,10,2,+14,85%,188,27%,5,2,+3
BerLIN,FPX,Map_2_2Corrode,All,Omen,1.17,186,12,12,11,0,95%,120,29%,1,3,-2
yosemite,FPX,Map_2_2Corrode,All,Vyse,1.12,216,17,12,4,+5,80%,136,22%,0,0,0
AAAAY,FPX,Map_2_2Corrode,All,Fade,1.10,186,13,10,9,+3,95%,121,32%,2,1,+1
Life,FPX,Map_2_2Corrode,All,Raze,0.95,232,17,14,2,+3,80%,145,29%,5,1,+4
Lysoar,WOL,Map_2_2Corrode,Attack,Omen,1.24,264,7,6,6,+1,100%,161,17%,0,0,0
Yuicaw,WOL,Map_2_2Corrode,Attack,Cypher,1.27,257,8,5,2,+3,63%,154,17%,0,1,-1
Spring,WOL,Map_2_2Corrode,Attack,Viper,1.14,268,8,6,2,+2,88%,170,22%,1,1,0
Juicy,WOL,Map_2_2Corrode,Attack,Yoru,0.01,33,1,8,1,-7,50%,24,0%,0,5,-5
SiuFatBB,WOL,Map_2_2Corrode,Attack,Fade,0.76,144,3,5,4,-2,50%,86,15%,0,0,0
Autumn,FPX,Map_2_2Corrode,Attack,Chamber,1.88,296,15,4,2,+11,83%,198,25%,2,2,0
BerLIN,FPX,Map_2_2Corrode,Attack,Omen,0.98,166,7,6,6,+1,92%,101,27%,0,3,-3
yosemite,FPX,Map_2_2Corrode,Attack,Vyse,1.35,259,12,6,3,+6,92%,174,28%,0,0,0
AAAAY,FPX,Map_2_2Corrode,Attack,Fade,1.20,206,9,6,6,+3,100%,133,43%,2,1,+1
Life,FPX,Map_2_2Corrode,Attack,Raze,0.81,221,10,9,1,+1,83%,139,30%,2,0,+2
Lysoar,WOL,Map_2_2Corrode,Defend,Omen,0.91,219,9,12,1,-3,50%,134,56%,1,2,-1
Yuicaw,WOL,Map_2_2Corrode,Defend,Cypher,0.70,140,6,11,1,-5,58%,99,44%,1,0,+1
Spring,WOL,Map_2_2Corrode,Defend,Viper,0.41,98,3,10,2,-7,42%,62,33%,0,2,-2
Juicy,WOL,Map_2_2Corrode,Defend,Yoru,1.26,315,12,11,2,+1,75%,176,21%,4,0,+4
SiuFatBB,WOL,Map_2_2Corrode,Defend,Fade,0.18,12,1,9,1,-8,58%,6,100%,0,2,-2
Autumn,FPX,Map_2_2Corrode,Defend,Chamber,1.54,316,9,6,0,+3,88%,173,31%,3,0,+3
BerLIN,FPX,Map_2_2Corrode,Defend,Omen,1.44,216,5,6,5,-1,100%,149,32%,1,0,+1
yosemite,FPX,Map_2_2Corrode,Defend,Vyse,0.77,152,5,6,1,-1,63%,79,8%,0,0,0
AAAAY,FPX,Map_2_2Corrode,Defend,Fade,0.94,156,4,4,3,0,88%,103,17%,0,0,0
Life,FPX,Map_2_2Corrode,Defend,Raze,1.14,249,7,5,1,+2,75%,154,28%,3,1,+2
