Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Cloud,GX,All_Maps,All,"Tejo, Sova",1.37,254,40,24,15,+16,86%,157,34%,7,3,+4
ara,GX,All_Maps,All,"Neon, Jett",1.29,262,39,28,8,+11,83%,167,19%,8,5,+3
westside,GX,All_Maps,All,"Vyse, Cypher",1.18,212,34,24,8,+10,74%,141,49%,4,3,+1
runneR,GX,All_Maps,All,Omen,1.11,174,29,23,14,+6,71%,115,28%,1,6,-5
Flickless,GX,All_Maps,All,"Breach, Kayo",0.87,158,22,28,21,-6,83%,106,36%,1,4,-3
florescent,APK,All_Maps,All,Yoru,1.41,306,44,33,13,+11,74%,193,39%,9,4,+5
MOLSI,APK,All_Maps,All,"Breach, Deadlock",1.01,175,30,29,15,+1,74%,107,32%,2,4,-2
AvovA,APK,All_Maps,All,Omen,0.73,138,19,32,17,-13,64%,100,21%,2,3,-1
batujnax,APK,All_Maps,All,"Viper, Cypher",0.51,121,16,34,8,-18,62%,82,35%,3,5,-2
Governor,APK,All_Maps,All,"Tejo, Sova",0.42,140,18,36,7,-18,60%,101,32%,5,5,0
Cloud,GX,All_Maps,Attack,"Tejo, Sova",1.50,276,20,10,10,+10,95%,163,32%,3,1,+2
ara,GX,All_Maps,Attack,"Neon, Jett",1.21,271,19,15,4,+4,80%,182,22%,5,3,+2
westside,GX,All_Maps,Attack,"Vyse, Cypher",1.50,258,21,10,3,+11,75%,163,44%,2,2,0
runneR,GX,All_Maps,Attack,Omen,1.31,187,16,8,6,+8,75%,119,22%,1,1,0
Flickless,GX,All_Maps,Attack,"Breach, Kayo",0.85,128,10,11,7,-1,75%,90,50%,0,2,-2
florescent,APK,All_Maps,Attack,Yoru,1.47,300,23,15,7,+8,77%,193,36%,5,2,+3
MOLSI,APK,All_Maps,Attack,"Breach, Deadlock",1.14,208,18,13,9,+5,82%,125,28%,2,3,-1
AvovA,APK,All_Maps,Attack,Omen,0.77,153,11,16,10,-5,77%,116,22%,2,2,0
batujnax,APK,All_Maps,Attack,"Viper, Cypher",0.54,119,9,17,3,-8,55%,82,30%,1,2,-1
Governor,APK,All_Maps,Attack,"Tejo, Sova",0.57,151,12,17,0,-5,68%,100,39%,2,1,+1
Cloud,GX,All_Maps,Defend,"Tejo, Sova",1.26,235,20,14,5,+6,77%,151,38%,4,2,+2
ara,GX,All_Maps,Defend,"Neon, Jett",1.37,258,20,13,4,+7,86%,153,16%,3,2,+1
westside,GX,All_Maps,Defend,"Vyse, Cypher",0.88,166,13,14,5,-1,73%,122,55%,2,1,+1
runneR,GX,All_Maps,Defend,Omen,0.92,165,13,15,8,-2,68%,111,36%,0,5,-5
Flickless,GX,All_Maps,Defend,"Breach, Kayo",0.88,184,12,17,14,-5,91%,121,29%,1,2,-1
florescent,APK,All_Maps,Defend,Yoru,1.36,317,21,18,6,+3,70%,192,45%,4,2,+2
MOLSI,APK,All_Maps,Defend,"Breach, Deadlock",0.87,142,12,16,6,-4,65%,88,38%,0,1,-1
AvovA,APK,All_Maps,Defend,Omen,0.69,123,8,16,7,-8,50%,82,19%,0,1,-1
batujnax,APK,All_Maps,Defend,"Viper, Cypher",0.49,124,7,17,5,-10,70%,82,40%,2,3,-1
Governor,APK,All_Maps,Defend,"Tejo, Sova",0.25,127,6,19,7,-13,50%,102,23%,3,4,-1
