,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,3 Round 4 t3xture Foxy9 Round 13 t3xture Foxy9 Round 14 Karon t3xture,,,,,,,,,61,0,1
Boaster FNC,,1 Round 11 Munchkin Karon,,,,1 Round 11 Ash,,,,,32,4,0
Chronicle FNC,,3 Round 7 Foxy9 Karon Round 10 t3xture Foxy9 Round 17 Munchkin Foxy9,,,,,,,,,47,0,0
kaajak FNC,,2 Round 2 Foxy9 Ash Round 10 Karon Ash,,,,,,,,,61,1,0
Alfajer FNC,,5 Round 1 Foxy9 Ash Round 8 Munchkin Ash Round 13 Karon Munchkin Round 15 Munchkin Ash Round 17 Karon t3xture,,,,,,,,,51,0,0
Munchkin GEN,,1 Round 5 Boaster Alfajer,,,,,,,,,39,0,0
t3xture GEN,,4 Round 2 Chronicle kaajak Round 5 Chronicle crashies Round 9 Chronicle kaajak Round 14 kaajak Boaster,3 Round 3 kaajak Chronicle crashies Round 4 kaajak Alfajer Chronicle Round 12 Boaster Chronicle Alfajer,,,1 Round 2 kaajak,,,,,82,1,1
Foxy9 GEN,,2 Round 3 Alfajer Boaster Round 14 Alfajer crashies,2 Round 15 Chronicle kaajak crashies Round 18 Chronicle Boaster kaajak,1 Round 19 Chronicle kaajak Boaster crashies,,1 Round 14 crashies,,,,,64,0,0
Ash GEN,,1 Round 2 Boaster crashies,1 Round 11 Chronicle kaajak Boaster Ash,,,,,,,,49,5,0
Karon GEN,,1 Round 8 Chronicle Alfajer,,,,,,,,,27,0,0
