,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Cloud GX,,2 Round 10 coconut Rarga Round 18 Rarga Viva,1 Round 9 Rarga coconut Viva,,,1 Round 18 Viva,,,,,50,9,1
grubinho GX,,3 Round 4 Rarga coconut Round 10 Viva happywei Round 13 happywei Rarga,,,,1 Round 10 happywei,1 Round 24 Viva NoMan,,,,48,0,1
Flickless GX,,1 Round 20 NoMan Rarga,,,,1 Round 23 happywei,,,,,30,1,0
ara GX,,8 Round 7 NoMan coconut Round 8 happywei Viva Round 13 NoMan Viva Round 14 happywei Viva Round 15 coconut Rarga Round 18 happywei NoMan Round 20 happywei coconut Round 25 Rarga coconut,2 Round 5 Rarga Viva coconut Round 26 Rarga coconut NoMan,,,,,1 Round 15 Rarga Viva NoMan,,,56,0,0
westside GX,,3 Round 1 happywei Viva Round 8 coconut Rarga Round 22 Rarga happywei,,,,,,,,,42,1,1
NoMan XLG,,2 Round 1 ara Cloud Round 21 Cloud westside,2 Round 4 Flickless Cloud ara Round 11 grubinho ara westside,,,,,,,,41,0,1
coconut XLG,,2 Round 1 westside grubinho Round 16 Flickless grubinho,,,,,,,,,31,7,0
Rarga XLG,,4 Round 11 Flickless Cloud Round 12 grubinho Flickless Round 15 grubinho Cloud Round 16 ara Cloud,1 Round 19 Cloud ara grubinho,1 Round 2 grubinho ara Cloud westside,,,,,,,43,1,0
Viva XLG,,2 Round 3 westside grubinho Round 6 Cloud ara,2 Round 7 Flickless westside Cloud Round 24 ara Cloud Flickless,1 Round 22 ara grubinho westside Cloud,,,,,,,75,3,2
happywei XLG,,5 Round 3 ara Cloud Round 4 grubinho westside Round 7 ara grubinho Round 13 Flickless westside Round 15 Flickless westside,2 Round 10 ara Cloud Flickless Round 23 Cloud ara westside,,,1 Round 7 grubinho,,,,,68,0,0
