,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,2 Round 2 dos9 NcSlasher Round 21 Famouz BerserX,2 Round 18 Famouz Shiro BerserX Round 19 Shiro dos9 NcSlasher,,,,,,,,77,3,1
Suggest GEN,,2 Round 7 NcSlasher Famouz Round 15 dos9 Famouz,,,,,,,,,33,0,0
t3xture GEN,,3 Round 6 dos9 Shiro Round 9 BerserX Famouz Round 11 NcSlasher BerserX,,,,,,,,,39,0,0
Ash GEN,,3 Round 6 BerserX NcSlasher Round 8 BerserX Famouz Round 13 Shiro NcSlasher,,,,,,,,,69,2,1
Karon GEN,,1 Round 15 Shiro BerserX,2 Round 4 Shiro Famouz NcSlasher Round 16 Famouz NcSlasher BerserX,1 Round 17 BerserX Shiro NcSlasher Famouz,,1 Round 16 BerserX,,,1 Round 17 Shiro NcSlasher BerserX Famouz,,75,3,0
Famouz BME,,,1 Round 12 t3xture Ash Suggest,1 Round 5 Munchkin Suggest Ash t3xture,1 Round 14 t3xture Suggest Munchkin Ash Karon,,,,,,56,0,0
BerserX BME,,2 Round 17 Suggest Ash Round 20 Ash Karon,,,1 Round 2 Karon Munchkin Ash Suggest t3xture,,,,1 Round 2 Munchkin t3xture Suggest Ash,,52,1,0
NcSlasher BME,,3 Round 1 Suggest t3xture Round 15 Suggest Karon Round 19 t3xture Suggest,1 Round 6 Munchkin Karon t3xture,1 Round 10 t3xture Suggest Ash Munchkin,,,,,,,56,2,0
Shiro BME,,1 Round 21 Suggest t3xture,2 Round 7 Karon Suggest Munchkin Round 8 Ash t3xture Karon,,,,,,,,49,4,1
dos9 BME,,5 Round 1 Karon Munchkin Round 3 Munchkin Ash Round 12 Karon Munchkin Round 20 t3xture Munchkin Round 21 Ash Munchkin,1 Round 9 Ash Karon Suggest,,1 Round 13 Suggest Munchkin Karon Ash t3xture,1 Round 21 Munchkin,1 Round 13 t3xture Ash,,,,66,2,2
