,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,6 Round 4 Shiro BerserX Round 6 BerserX Famouz Round 12 dos9 NcSlasher Round 16 Shiro NcSlasher Round 23 Famouz NcSlasher Round 30 Shiro NcSlasher,3 Round 13 NcSlasher dos9 Shiro Round 17 NcSlasher BerserX Famouz Round 28 Famouz Shiro NcSlasher,,,,1 Round 13 Shiro dos9,,,,62,3,1
Suggest GEN,,3 Round 19 Famouz Shiro Round 25 NcSlasher Shiro Round 31 Shiro dos9,,,1 Round 15 Famouz dos9 NcSlasher BerserX Shiro,,,,,,43,0,0
t3xture GEN,,5 Round 1 BerserX NcSlasher Round 4 NcSlasher Famouz Round 6 Shiro dos9 Round 18 dos9 BerserX Round 29 Famouz Shiro,2 Round 10 Shiro BerserX dos9 Round 22 Famouz Shiro NcSlasher,,1 Round 5 dos9 Shiro NcSlasher BerserX Famouz,1 Round 10 dos9,,,,,48,1,2
Ash GEN,,3 Round 8 NcSlasher BerserX Round 23 Shiro BerserX Round 30 BerserX dos9,1 Round 24 BerserX Shiro dos9,,,,,,,,32,5,1
Karon GEN,,4 Round 1 Shiro Famouz Round 11 BerserX NcSlasher Round 12 Shiro BerserX Round 14 dos9 Famouz,,,,,,,,,27,3,0
Famouz BME,,4 Round 2 Suggest Karon Round 7 Karon Ash Round 16 Munchkin Ash Round 31 Ash Suggest,3 Round 1 Suggest Munchkin Ash Round 26 Munchkin t3xture Ash Round 27 Ash Karon Suggest,1 Round 12 t3xture Ash Karon Munchkin,,1 Round 12 Munchkin,,,,,51,0,0
BerserX BME,,1 Round 31 t3xture Munchkin,1 Round 22 t3xture Suggest Ash,1 Round 9 Munchkin Ash Suggest t3xture,,,1 Round 22 Ash Suggest,,,,34,2,3
NcSlasher BME,,1 Round 16 Suggest Karon,2 Round 28 Ash Karon Suggest Round 29 Karon Munchkin t3xture NcSlasher,,,1 Round 29 t3xture,,,,,32,8,0
Shiro BME,,2 Round 10 Karon Suggest Round 19 Munchkin Karon,,,,,,,,,28,2,0
dos9 BME,,6 Round 3 Munchkin t3xture Round 10 Munchkin Ash Round 17 Karon Ash Round 18 Karon Ash Round 23 t3xture Suggest Round 27 t3xture Munchkin,2 Round 13 t3xture Ash Karon Round 20 Karon t3xture Munchkin,2 Round 4 Karon Ash t3xture Munchkin Round 32 Ash Karon Suggest Munchkin,,1 Round 1 t3xture,1 Round 4 t3xture Munchkin,,,,71,0,0
