Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Ascent,1,"""1-0""",KC,Attackers,Elimination
3Ascent,2,"""2-0""",KC,Attackers,Spike Detonation
3Ascent,3,"""2-1""",NAVI,Defenders,Elimination
3Ascent,4,"""3-1""",KC,Attackers,Elimination
3Ascent,5,"""3-2""",NAVI,Defenders,Defuse
3Ascent,6,"""3-3""",NAVI,Defenders,Elimination
3Ascent,7,"""4-3""",KC,Attackers,Elimination
3Ascent,8,"""5-3""",KC,Attackers,Elimination
3Ascent,9,"""5-4""",NAVI,Defenders,Elimination
3Ascent,10,"""6-4""",KC,Attackers,Elimination
3Ascent,11,"""6-5""",NAVI,Defenders,Elimination
3Ascent,12,"""7-5""",KC,Attackers,Elimination
3Ascent,13,"""8-5""",NAVI,Defenders,Elimination
3Ascent,14,"""9-5""",NAVI,Defenders,Elimination
3Ascent,15,"""10-5""",NAVI,Defenders,Defuse
3Ascent,16,"""11-5""",NAVI,Defenders,Time Expired
3Ascent,17,"""11-6""",KC,Attackers,Elimination
3Ascent,18,"""11-7""",KC,Attackers,Elimination
3Ascent,19,"""12-7""",NAVI,Defenders,Defuse
3Ascent,20,"""12-8""",KC,Attackers,Elimination
3Ascent,21,"""12-9""",KC,Attackers,Elimination
3Ascent,22,"""12-10""",KC,Attackers,Elimination
3Ascent,23,"""12-11""",KC,Attackers,Elimination
3Ascent,24,"""13-11""",NAVI,Defenders,Elimination
