,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pryze 2G,,1 Round 11 jakee stellar,,,,,,,,,34,1,0
Zap 2G,,2 Round 14 bdog jakee Round 15 jakee Add3r,,,,,,,,,37,1,0
lz 2G,,3 Round 7 stellar bdog Round 11 Add3r bdog Round 13 stellar penny,,,,1 Round 7 bdog,,,,,52,0,0
silentzz 2G,,4 Round 1 stellar penny Round 4 stellar Add3r Round 8 jakee bdog Round 9 bdog penny,1 Round 10 Add3r jakee bdog,,,,,,,,46,0,1
gobera 2G,,5 Round 1 bdog jakee Round 7 jakee penny Round 13 Add3r bdog Round 14 stellar Add3r Round 20 penny bdog,2 Round 8 penny stellar Add3r Round 17 jakee bdog Add3r,,,,,,,,85,1,0
stellar FUR,,2 Round 9 pryze silentzz Round 20 gobera Zap,1 Round 5 silentzz lz gobera,,,,2 Round 9 silentzz pryze Round 20 Zap gobera,,,,57,5,1
bdog FUR,,3 Round 9 lz gobera Round 18 gobera silentzz Round 19 Zap gobera,3 Round 4 Zap lz silentzz Round 7 pryze silentzz gobera Round 17 silentzz Zap pryze,,,,,,,,63,3,0
Add3r FUR,,6 Round 2 lz pryze Round 6 silentzz pryze Round 15 lz gobera Round 16 silentzz Zap Round 19 silentzz pryze Round 20 silentzz lz,,,,,,,,,55,0,0
penny FUR,,3 Round 2 gobera silentzz Round 12 Zap gobera Round 13 silentzz Zap,1 Round 3 Zap pryze lz,,,1 Round 17 gobera,,,,,46,0,1
jakee FUR,,2 Round 6 lz Zap Round 16 pryze gobera,,,,,,,,,43,0,1
