,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
pryze 2G,,2,,,,,,,,,29,6,0
Zap 2G,,5,,,,,,,,,46,1,0
lz 2G,,6,1,,,1,,,,,58,1,1
silentzz 2G,,5,1,,,,,,,,51,0,1
gobera 2G,,7,3,,,1,,,,,70,1,0
stellar FUR,,2,3,,,,2,,,,54,10,1
bdog FUR,,4,4,,,,,,,,56,4,1
Add3r FUR,,6,2,,,,,,,,44,0,0
penny FUR,,7,3,1,,1,,,,,72,0,1
jakee FUR,,5,1,1,,,,,,,61,0,2
