Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
primmie,TLN,Map_2_2Lotus,All,Deadlock,0.95,248,11,14,6,-3,67%,180,45%,0,1,-1
JitBoyS,TLN,Map_2_2Lotus,All,Omen,0.90,143,8,11,3,-3,60%,107,47%,1,1,0
ban,TLN,Map_2_2Lotus,All,Tejo,0.88,203,10,14,4,-4,73%,140,22%,2,1,+1
Governor,TLN,Map_2_2Lotus,All,Raze,0.29,108,6,15,2,-9,53%,68,6%,1,3,-2
Crws,TLN,Map_2_2Lotus,All,Fade,0.08,94,3,15,4,-12,47%,69,17%,0,5,-5
yoman,GEN,Map_2_2Lotus,All,Fade,1.88,258,15,4,6,+11,93%,141,34%,1,0,+1
Foxy9,GEN,Map_2_2Lotus,All,Killjoy,1.35,256,15,8,1,+7,73%,154,28%,4,2,+2
Munchkin,GEN,Map_2_2Lotus,All,Viper,1.28,279,16,9,3,+7,80%,162,25%,3,0,+3
Karon,GEN,Map_2_2Lotus,All,Omen,1.13,184,11,7,4,+4,93%,125,35%,1,0,+1
t3xture,GEN,Map_2_2Lotus,All,Raze,0.95,208,12,10,3,+2,73%,136,13%,2,2,0
primmie,TLN,Map_2_2Lotus,Attack,Deadlock,1.01,356,3,3,1,0,67%,242,46%,0,0,0
JitBoyS,TLN,Map_2_2Lotus,Attack,Omen,0.01,0,0,3,0,-3,,0,,0,1,-1
ban,TLN,Map_2_2Lotus,Attack,Tejo,0.57,131,1,3,1,-2,67%,95,14%,1,0,+1
Governor,TLN,Map_2_2Lotus,Attack,Raze,0.32,125,2,3,0,-1,67%,41,0%,0,1,-1
Crws,TLN,Map_2_2Lotus,Attack,Fade,0.57,148,1,3,1,-2,67%,119,20%,0,0,0
yoman,GEN,Map_2_2Lotus,Attack,Fade,1.90,266,12,3,5,+9,92%,137,38%,1,0,+1
Foxy9,GEN,Map_2_2Lotus,Attack,Killjoy,1.37,259,12,6,0,+6,75%,152,21%,3,1,+2
Munchkin,GEN,Map_2_2Lotus,Attack,Viper,1.07,220,11,7,2,+4,83%,137,30%,2,0,+2
Karon,GEN,Map_2_2Lotus,Attack,Omen,1.06,185,8,6,4,+2,92%,133,33%,1,0,+1
t3xture,GEN,Map_2_2Lotus,Attack,Raze,0.93,238,11,9,2,+2,75%,155,17%,2,2,0
primmie,TLN,Map_2_2Lotus,Defend,Deadlock,0.93,221,8,11,5,-3,67%,165,44%,0,1,-1
JitBoyS,TLN,Map_2_2Lotus,Defend,Omen,1.22,180,8,8,3,0,75%,134,47%,1,0,+1
ban,TLN,Map_2_2Lotus,Defend,Tejo,0.96,222,9,11,3,-2,75%,152,24%,1,1,0
Governor,TLN,Map_2_2Lotus,Defend,Raze,0.28,104,4,12,2,-8,50%,74,8%,1,2,-1
Crws,TLN,Map_2_2Lotus,Defend,Fade,0.03,81,2,12,3,-10,42%,57,15%,0,5,-5
yoman,GEN,Map_2_2Lotus,Defend,Fade,1.79,229,3,1,1,+2,100%,156,25%,0,0,0
Foxy9,GEN,Map_2_2Lotus,Defend,Killjoy,1.24,248,3,2,1,+1,67%,163,42%,1,1,0
Munchkin,GEN,Map_2_2Lotus,Defend,Viper,2.12,518,5,2,1,+3,67%,263,21%,1,0,+1
Karon,GEN,Map_2_2Lotus,Defend,Omen,1.41,180,3,1,0,+2,100%,96,40%,0,0,0
t3xture,GEN,Map_2_2Lotus,Defend,Raze,1.03,92,1,1,1,0,67%,59,0%,0,0,0
