Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
valyn,G2,Map_1_1Ascent,All,Omen,1.17,205,19,17,6,+2,79%,137,32%,2,1,+1
leaf,G2,Map_1_1Ascent,All,Killjoy,1.13,221,18,16,8,+2,75%,147,17%,2,1,+1
trent,G2,Map_1_1Ascent,All,Sova,1.10,181,16,14,4,+2,71%,119,25%,2,3,-1
JonahP,G2,Map_1_1Ascent,All,Kayo,1.02,176,14,17,17,-3,71%,113,33%,3,2,+1
icy,G2,Map_1_1Ascent,All,Neon,0.93,176,16,16,6,0,63%,104,24%,2,6,-4
runi,C9,Map_1_1Ascent,All,Sova,1.11,199,15,14,13,+1,88%,142,32%,0,0,0
Xeppaa,C9,Map_1_1Ascent,All,Kayo,1.09,193,14,16,17,-2,83%,131,27%,2,2,0
OXY,C9,Map_1_1Ascent,All,Jett,1.05,243,22,18,2,+4,63%,145,26%,6,3,+3
moose,C9,Map_1_1Ascent,All,Killjoy,0.89,174,15,16,4,-1,75%,116,22%,2,1,+1
vanity,C9,Map_1_1Ascent,All,Omen,0.73,162,14,19,11,-5,71%,106,22%,3,5,-2
valyn,G2,Map_1_1Ascent,Attack,Omen,1.16,174,8,9,4,-1,75%,110,33%,0,0,0
leaf,G2,Map_1_1Ascent,Attack,Killjoy,1.27,262,10,9,5,+1,75%,177,23%,1,1,0
trent,G2,Map_1_1Ascent,Attack,Sova,0.96,202,8,9,3,-1,58%,146,28%,1,3,-2
JonahP,G2,Map_1_1Ascent,Attack,Kayo,0.48,76,3,9,4,-6,42%,52,43%,0,1,-1
icy,G2,Map_1_1Ascent,Attack,Neon,0.62,127,6,9,1,-3,50%,84,26%,0,5,-5
runi,C9,Map_1_1Ascent,Attack,Sova,1.04,202,8,8,5,0,92%,132,63%,0,0,0
Xeppaa,C9,Map_1_1Ascent,Attack,Kayo,0.63,129,4,10,7,-6,83%,91,29%,1,1,0
OXY,C9,Map_1_1Ascent,Attack,Jett,0.71,192,8,10,2,-2,58%,117,64%,1,3,-2
moose,C9,Map_1_1Ascent,Attack,Killjoy,0.97,197,8,9,3,-1,67%,135,26%,0,0,0
vanity,C9,Map_1_1Ascent,Attack,Omen,0.61,157,7,11,4,-4,75%,104,40%,1,5,-4
valyn,G2,Map_1_1Ascent,Defend,Omen,1.18,237,11,8,2,+3,83%,165,31%,2,1,+1
leaf,G2,Map_1_1Ascent,Defend,Killjoy,1.00,181,8,7,3,+1,75%,116,11%,1,0,+1
trent,G2,Map_1_1Ascent,Defend,Sova,1.25,162,8,5,1,+3,83%,91,21%,1,0,+1
JonahP,G2,Map_1_1Ascent,Defend,Kayo,1.57,278,11,8,13,+3,100%,173,31%,3,1,+2
icy,G2,Map_1_1Ascent,Defend,Neon,1.25,226,10,7,5,+3,75%,124,22%,2,1,+1
runi,C9,Map_1_1Ascent,Defend,Sova,1.18,196,7,6,8,+1,83%,152,21%,0,0,0
Xeppaa,C9,Map_1_1Ascent,Defend,Kayo,1.55,257,10,6,10,+4,83%,171,26%,1,1,0
OXY,C9,Map_1_1Ascent,Defend,Jett,1.38,295,14,8,0,+6,67%,173,14%,5,0,+5
moose,C9,Map_1_1Ascent,Defend,Killjoy,0.82,153,7,7,1,0,83%,97,17%,2,1,+1
vanity,C9,Map_1_1Ascent,Defend,Omen,0.85,168,7,8,7,-1,67%,108,15%,2,0,+2
