Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Flex1n,DRG,Map_3_3Lotus,All,Omen,,243,14,14,8,0,,,,,,
Cangshu,DRG,Map_3_3Lotus,All,Vyse,,210,12,15,3,-3,,,,,,
SpiritZ1,DRG,Map_3_3Lotus,All,Tejo,,199,13,13,1,0,,,,,,
Ying,DRG,Map_3_3Lotus,All,Neon,,146,7,15,4,-8,,,,,,
Nicc,DRG,Map_3_3Lotus,All,Breach,,116,6,14,9,-8,,,,,,
Juicy,WOL,Map_3_3Lotus,All,Omen,,312,20,8,13,+12,,,,,,
Spring,WOL,Map_3_3Lotus,All,Raze,,301,20,11,0,+9,,,,,,
Lysoar,WOL,Map_3_3Lotus,All,Cypher,,223,15,8,2,+7,,,,,,
Yuicaw,WOL,Map_3_3Lotus,All,Tejo,,198,11,12,6,-1,,,,,,
SiuFatBB,WOL,Map_3_3Lotus,All,Fade,,124,5,13,6,-8,,,,,,
Flex1n,DRG,Map_3_3Lotus,Attack,Omen,,,,,,,,,
Cangshu,DRG,Map_3_3Lotus,Attack,Vyse,,,,,,,,,
SpiritZ1,DRG,Map_3_3Lotus,Attack,Tejo,,,,,,,,,
Ying,DRG,Map_3_3Lotus,Attack,Neon,,,,,,,,,
Nicc,DRG,Map_3_3Lotus,Attack,Breach,,,,,,,,,
Juicy,WOL,Map_3_3Lotus,Attack,Omen,,,,,,,,,
Spring,WOL,Map_3_3Lotus,Attack,Raze,,,,,,,,,
Lysoar,WOL,Map_3_3Lotus,Attack,Cypher,,,,,,,,,
Yuicaw,WOL,Map_3_3Lotus,Attack,Tejo,,,,,,,,,
SiuFatBB,WOL,Map_3_3Lotus,Attack,Fade,,,,,,,,,
Flex1n,DRG,Map_3_3Lotus,Defend,Omen,,,,,,,,,
Cangshu,DRG,Map_3_3Lotus,Defend,Vyse,,,,,,,,,
SpiritZ1,DRG,Map_3_3Lotus,Defend,Tejo,,,,,,,,,
Ying,DRG,Map_3_3Lotus,Defend,Neon,,,,,,,,,
Nicc,DRG,Map_3_3Lotus,Defend,Breach,,,,,,,,,
Juicy,WOL,Map_3_3Lotus,Defend,Omen,,,,,,,,,
Spring,WOL,Map_3_3Lotus,Defend,Raze,,,,,,,,,
Lysoar,WOL,Map_3_3Lotus,Defend,Cypher,,,,,,,,,
Yuicaw,WOL,Map_3_3Lotus,Defend,Tejo,,,,,,,,,
SiuFatBB,WOL,Map_3_3Lotus,Defend,Fade,,,,,,,,,
