Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Abyss,1,"""0-1""",TH,Defenders,Elimination
1Abyss,2,"""0-2""",TH,Defenders,Defuse
1Abyss,3,"""0-3""",TH,Defenders,Elimination
1Abyss,4,"""0-4""",TH,Defenders,Elimination
1Abyss,5,"""0-5""",TH,Defenders,Elimination
1Abyss,6,"""0-6""",TH,Defenders,Defuse
1Abyss,7,"""1-6""",M8,Attackers,Elimination
1Abyss,8,"""2-6""",M8,Attackers,Spike Detonation
1Abyss,9,"""2-7""",TH,Defenders,Elimination
1Abyss,10,"""2-8""",TH,Defenders,Time Expired
1Abyss,11,"""2-9""",TH,Defenders,Defuse
1Abyss,12,"""3-9""",M8,Attackers,Elimination
1Abyss,13,"""3-10""",M8,Attackers,Elimination
1Abyss,14,"""3-11""",M8,Attackers,Elimination
1Abyss,15,"""4-11""",TH,Defenders,Defuse
1Abyss,16,"""4-12""",M8,Attackers,Elimination
1Abyss,17,"""4-13""",M8,Attackers,Elimination
1Abyss,18,"""""",,,
1Abyss,19,"""""",,,
1Abyss,20,"""""",,,
1Abyss,21,"""""",,,
1Abyss,22,"""""",,,
1Abyss,23,"""""",,,
1Abyss,24,"""""",,,
