(BANK) RRQ TS (BANK),1 0.5k 0.2k,2 8.9k $$ 2.3k,3 0.8k $$$ $$ 12.1k,4 9.9k $$$ $$$ 2.6k,5 12.4k $$$ $$ 5.6k,6 4.2k $$$ $$$ 10.8k,7 6.7k $$$ $$ 8.3k,8 8.4k $$$ $$$ 2.5k,9 9.8k $ $$$ 10.2k,10 2.9k $$$ $$$ 8.0k,11 9.2k $$ $$$ 18.0k,12 1.6k $$$ $$$ 27.9k
(BANK) RRQ TS (BANK),13 0.3k 0.4k,14 6.0k $$ 8.5k,15 9.6k $$ $$$ 5.6k,16 12.8k $$$ $ 10.6k,17 20.4k $$$ $$$ 1.1k,18 23.1k $$$ $$ 7.5k,19 29.7k $$$ $$$ 2.6k,20 14.5k $$$ $$$ 4.2k,21 7.0k $$$ $$$ 10.3k,22 2.1k $$$ $$$ 13.4k,,
