,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Asuna 100T,,3 Round 1 NaturE icy Round 3 yay Derrek Round 14 icy supamen,1 Round 9 supamen NaturE icy,1 Round 16 NaturE yay Derrek icy,,1 Round 6 NaturE,1 Round 9 icy NaturE,,,,100,1,1
eeiu 100T,,2 Round 1 supamen Derrek Round 13 yay Derrek,,,,1 Round 13 Derrek,,,,,34,1,0
Cryocells 100T,,2 Round 9 yay Derrek Round 17 NaturE Derrek,,,,,,,,,47,0,0
zander 100T,,2 Round 11 icy supamen Round 12 yay NaturE,,,,,,,,,52,2,2
Kess 100T,,1 Round 6 yay Derrek,2 Round 7 Derrek yay supamen Round 8 supamen NaturE Derrek,1 Round 2 supamen icy yay NaturE,,,,,,,50,0,0
supamen EG,,,,,,,,,,,26,0,0
yay EG,,3 Round 4 Cryocells Kess Round 13 Asuna Kess Round 16 eeiu Cryocells,,,,,,,,,53,1,0
Derrek EG,,,,,,,,,,,30,2,0
NaturE EG,,2 Round 6 eeiu Kess Round 10 zander Asuna,,,,,,,,,43,2,0
icy EG,,1 Round 9 Kess zander,1 Round 15 Asuna Kess eeiu,,,,,,,,51,1,0
