Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
iZu,T1,Map_2_2Icebox,All,Sova,1.63,280,23,14,6,+9,78%,177,35%,3,3,0
stax,T1,Map_2_2Icebox,All,Kayo,1.23,250,21,16,10,+5,83%,176,37%,1,3,-2
BuZz,T1,Map_2_2Icebox,All,Chamber,0.76,163,16,18,0,-2,52%,107,41%,3,0,+3
Meteor,T1,Map_2_2Icebox,All,Reyna,0.69,183,14,19,4,-5,65%,130,22%,2,6,-4
Sylvan,T1,Map_2_2Icebox,All,Viper,0.63,175,11,19,8,-8,70%,116,17%,0,2,-2
xffero,RRQ,Map_2_2Icebox,All,Killjoy,1.25,213,19,14,3,+5,70%,159,25%,1,2,-1
Jemkin,RRQ,Map_2_2Icebox,All,Jett,1.04,241,20,19,0,+1,65%,147,29%,6,4,+2
Monyet,RRQ,Map_2_2Icebox,All,Viper,1.02,195,17,16,6,+1,65%,137,47%,1,1,0
crazyguy,RRQ,Map_2_2Icebox,All,Tejo,0.95,170,13,16,8,-3,70%,135,27%,2,1,+1
Kushy,RRQ,Map_2_2Icebox,All,Kayo,0.86,219,17,20,9,-3,65%,135,41%,4,1,+3
iZu,T1,Map_2_2Icebox,Attack,Sova,1.55,261,11,6,2,+5,83%,173,28%,1,0,+1
stax,T1,Map_2_2Icebox,Attack,Kayo,1.34,265,12,7,5,+5,83%,179,36%,1,3,-2
BuZz,T1,Map_2_2Icebox,Attack,Chamber,0.76,154,8,9,0,-1,50%,93,38%,1,0,+1
Meteor,T1,Map_2_2Icebox,Attack,Reyna,0.71,201,8,10,1,-2,67%,139,25%,1,4,-3
Sylvan,T1,Map_2_2Icebox,Attack,Viper,0.66,169,5,9,4,-4,67%,117,17%,0,1,-1
xffero,RRQ,Map_2_2Icebox,Attack,Killjoy,1.50,212,10,5,0,+5,82%,147,27%,1,0,+1
Jemkin,RRQ,Map_2_2Icebox,Attack,Jett,0.77,208,8,10,0,-2,64%,136,31%,3,4,-1
Monyet,RRQ,Map_2_2Icebox,Attack,Viper,1.18,255,10,8,5,+2,91%,166,35%,1,0,+1
crazyguy,RRQ,Map_2_2Icebox,Attack,Tejo,0.87,181,7,8,4,-1,73%,149,27%,0,1,-1
Kushy,RRQ,Map_2_2Icebox,Attack,Kayo,0.91,250,10,10,3,0,64%,152,47%,1,0,+1
iZu,T1,Map_2_2Icebox,Defend,Sova,1.71,303,12,8,4,+4,73%,182,42%,2,3,-1
stax,T1,Map_2_2Icebox,Defend,Kayo,1.10,235,9,9,5,0,82%,172,39%,0,0,0
BuZz,T1,Map_2_2Icebox,Defend,Chamber,0.76,174,8,9,0,-1,55%,122,44%,2,0,+2
Meteor,T1,Map_2_2Icebox,Defend,Reyna,0.66,164,6,9,3,-3,64%,121,19%,1,2,-1
Sylvan,T1,Map_2_2Icebox,Defend,Viper,0.59,182,6,10,4,-4,73%,114,17%,0,1,-1
xffero,RRQ,Map_2_2Icebox,Defend,Killjoy,1.01,216,9,9,3,0,58%,170,23%,0,2,-2
Jemkin,RRQ,Map_2_2Icebox,Defend,Jett,1.29,272,12,9,0,+3,67%,157,28%,3,0,+3
Monyet,RRQ,Map_2_2Icebox,Defend,Viper,0.88,141,7,8,1,-1,42%,110,67%,0,1,-1
crazyguy,RRQ,Map_2_2Icebox,Defend,Tejo,1.02,160,6,8,4,-2,67%,123,26%,2,0,+2
Kushy,RRQ,Map_2_2Icebox,Defend,Kayo,0.82,192,7,10,6,-3,67%,119,33%,3,1,+2
