Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Pearl,1,"""0-1""",XLG,Attackers,Spike Detonation
1Pearl,2,"""0-2""",XLG,Attackers,Elimination
1Pearl,3,"""1-2""",WOL,Defenders,Elimination
1Pearl,4,"""2-2""",WOL,Defenders,Defuse
1Pearl,5,"""3-2""",WOL,Defenders,Defuse
1Pearl,6,"""4-2""",WOL,Defenders,Defuse
1Pearl,7,"""5-2""",WOL,Defenders,Elimination
1Pearl,8,"""5-3""",XLG,Attackers,Elimination
1Pearl,9,"""5-4""",XLG,Attackers,Elimination
1Pearl,10,"""5-5""",XLG,Attackers,Spike Detonation
1Pearl,11,"""5-6""",XLG,Attackers,Elimination
1Pearl,12,"""6-6""",WOL,Defenders,Time Expired
1Pearl,13,"""6-7""",WOL,Defenders,Defuse
1Pearl,14,"""6-8""",WOL,Defenders,Defuse
1Pearl,15,"""7-8""",XLG,Attackers,Elimination
1Pearl,16,"""7-9""",WOL,Defenders,Defuse
1Pearl,17,"""7-10""",WOL,Defenders,Elimination
1Pearl,18,"""7-11""",WOL,Defenders,Defuse
1Pearl,19,"""7-12""",WOL,Defenders,Elimination
1Pearl,20,"""7-13""",WOL,Defenders,Elimination
1Pearl,21,"""""",,,
1Pearl,22,"""""",,,
1Pearl,23,"""""",,,
1Pearl,24,"""""",,,
