,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,5 Round 8 hype AvovA Round 16 MOLSI batujnax Round 19 MOLSI batujnax Round 21 batujnax florescent Round 22 AvovA florescent,,1 Round 18 hype florescent MOLSI batujnax,,,,,,,95,3,0
nAts TL,,4 Round 1 AvovA hype Round 7 batujnax AvovA Round 11 batujnax MOLSI Round 15 batujnax MOLSI,1 Round 3 AvovA batujnax hype,,,,,1 Round 3 hype batujnax AvovA,,,52,0,1
kamyk TL,,2 Round 4 MOLSI batujnax Round 13 florescent batujnax,,,,2 Round 13 batujnax Round 14 MOLSI,,,,,44,5,2
keiko TL,,2 Round 7 hype MOLSI Round 8 florescent MOLSI,1 Round 5 AvovA hype MOLSI,,,,,,,,64,0,1
kamo TL,,4 Round 6 MOLSI batujnax Round 11 florescent AvovA Round 14 batujnax AvovA Round 19 hype florescent,2 Round 10 florescent AvovA hype Round 17 AvovA florescent batujnax,,,,,,,,50,0,0
hype APK,,3 Round 18 kamyk kamo Round 21 nAts paTiTek Round 22 nAts kamo,1 Round 9 kamo keiko paTiTek,,,,,,,,49,3,1
MOLSI APK,,2 Round 7 kamyk nAts Round 19 kamo keiko,2 Round 1 kamyk paTiTek nAts Round 14 paTiTek kamo keiko,,,2 Round 1 nAts Round 12 paTiTek,,,,,38,5,0
AvovA APK,,3 Round 3 kamyk paTiTek Round 6 nAts kamo Round 15 kamyk nAts,3 Round 2 paTiTek kamo kamyk Round 12 kamyk keiko nAts Round 21 kamyk kamo keiko,,,,,,,,69,1,0
florescent APK,,3 Round 1 kamo keiko Round 5 nAts kamyk Round 16 kamo kamyk,1 Round 15 keiko kamo paTiTek,,1 Round 4 kamo keiko kamyk paTiTek nAts,,,,,,61,0,0
batujnax APK,,2 Round 5 paTiTek keiko Round 20 kamyk paTiTek,,,,,,,,,23,1,0
