,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
MAGNUM BBL,,2 Round 8 grubinho Cloud Round 11 ara westside,,,,,,,,,44,1,0
PROFEK BBL,,,,,,,,,,,23,0,0
sociablEE BBL,,,2 Round 3 Flickless ara grubinho Round 13 Flickless Cloud grubinho,,,,,,,,58,0,0
Jamppi BBL,,1 Round 8 westside Flickless,,,,,,,,,51,2,0
LewN BBL,,1 Round 3 westside Cloud,,,,,,,,,27,1,0
Cloud GX,,1 Round 12 MAGNUM sociablEE,,,,,,,,,52,0,1
grubinho GX,,2 Round 8 PROFEK LewN Round 15 Jamppi sociablEE,1 Round 11 Jamppi MAGNUM sociablEE,,,,1 Round 11 MAGNUM sociablEE,,,,74,1,0
Flickless GX,,4 Round 2 PROFEK sociablEE Round 4 MAGNUM PROFEK Round 10 LewN PROFEK Round 14 sociablEE MAGNUM,2 Round 7 LewN sociablEE MAGNUM Round 12 LewN PROFEK Jamppi,,,,,,,,95,2,1
ara GX,,4 Round 1 MAGNUM Jamppi Round 5 Jamppi MAGNUM Round 6 sociablEE Jamppi Round 9 LewN PROFEK,1 Round 10 Jamppi MAGNUM sociablEE,,,,,,,,62,0,0
westside GX,,3 Round 6 MAGNUM LewN Round 9 MAGNUM sociablEE Round 11 LewN PROFEK,2 Round 5 sociablEE LewN PROFEK Round 13 LewN sociablEE Jamppi,,,,1 Round 13 sociablEE Jamppi,,,,112,0,0
