,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
MAGNUM BBL,,1 Round 3 Cloud grubinho,,1 Round 4 westside Flickless Cloud grubinho,,,,,,,45,0,0
PROFEK BBL,,,,,,1 Round 4 ara,,,,,38,1,0
sociablEE BBL,,1 Round 5 Cloud westside,,,,,,,,,30,1,0
Jamppi BBL,,,2 Round 6 Cloud westside Flickless Round 18 westside ara Cloud,,,,,,,,47,3,0
LewN BBL,,4 Round 3 westside ara Round 11 Cloud ara Round 12 ara grubinho Round 17 Cloud Flickless,1 Round 15 Flickless ara Cloud,,,,,,,,54,0,0
Cloud GX,,2 Round 8 MAGNUM PROFEK Round 10 MAGNUM sociablEE,1 Round 13 LewN PROFEK MAGNUM,,,,,,,,47,5,0
grubinho GX,,4 Round 1 Jamppi PROFEK Round 11 sociablEE PROFEK Round 12 sociablEE PROFEK Round 15 PROFEK LewN,1 Round 14 LewN sociablEE PROFEK,,,1 Round 15 LewN,,,,,78,0,0
Flickless GX,,2 Round 2 sociablEE PROFEK Round 3 sociablEE PROFEK,,,,,,,,,68,1,0
ara GX,,3 Round 4 LewN MAGNUM Round 11 MAGNUM Jamppi Round 13 sociablEE Jamppi,2 Round 16 sociablEE LewN PROFEK Round 17 sociablEE Jamppi LewN,1 Round 19 MAGNUM Jamppi sociablEE PROFEK,,1 Round 5 sociablEE,,,,,68,0,1
westside GX,,4 Round 1 MAGNUM sociablEE Round 5 Jamppi PROFEK Round 8 LewN Jamppi Round 10 LewN Jamppi,1 Round 2 MAGNUM LewN Jamppi,1 Round 7 LewN sociablEE PROFEK Jamppi,,,,,,,49,0,0
