Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
johnqt,SEN,Map_3_3Pearl,All,Tejo,1.57,241,22,12,4,+10,74%,158,29%,1,1,0
Zellsis,SEN,Map_3_3Pearl,All,Vyse,1.12,264,21,18,8,+3,70%,178,25%,2,3,-1
bang,SEN,Map_3_3Pearl,All,Astra,1.00,239,20,18,4,+2,70%,144,35%,4,4,0
N4RRATE,SEN,Map_3_3Pearl,All,Fade,0.65,113,6,16,11,-10,70%,88,16%,0,2,-2
zekken,SEN,Map_3_3Pearl,All,Yoru,0.55,126,11,18,4,-7,57%,80,21%,3,3,0
trent,G2,Map_3_3Pearl,All,Tejo,1.19,198,17,14,5,+3,74%,146,35%,5,2,+3
jawgemo,G2,Map_3_3Pearl,All,Yoru,1.19,257,20,15,8,+5,70%,167,22%,4,3,+1
JonahP,G2,Map_3_3Pearl,All,Fade,1.10,234,19,17,10,+2,74%,137,26%,0,4,-4
valyn,G2,Map_3_3Pearl,All,Astra,0.91,164,14,16,2,-2,65%,122,24%,1,1,0
leaf,G2,Map_3_3Pearl,All,Vyse,0.74,154,12,18,6,-6,74%,91,28%,3,0,+3
johnqt,SEN,Map_3_3Pearl,Attack,Tejo,1.46,196,9,4,3,+5,92%,147,33%,0,0,0
Zellsis,SEN,Map_3_3Pearl,Attack,Vyse,1.81,380,17,7,5,+10,83%,237,23%,2,1,+1
bang,SEN,Map_3_3Pearl,Attack,Astra,1.59,357,17,8,1,+9,92%,205,37%,3,1,+2
N4RRATE,SEN,Map_3_3Pearl,Attack,Fade,0.69,93,3,7,7,-4,92%,72,20%,0,2,-2
zekken,SEN,Map_3_3Pearl,Attack,Yoru,0.46,144,7,10,3,-3,67%,93,22%,1,2,-1
trent,G2,Map_3_3Pearl,Attack,Tejo,1.73,244,11,3,2,+8,82%,181,41%,3,0,+3
jawgemo,G2,Map_3_3Pearl,Attack,Yoru,1.36,315,11,6,5,+5,64%,217,22%,2,2,0
JonahP,G2,Map_3_3Pearl,Attack,Fade,1.27,245,10,6,5,+4,82%,142,28%,0,1,-1
valyn,G2,Map_3_3Pearl,Attack,Astra,1.13,168,8,5,0,+3,73%,139,27%,1,1,0
leaf,G2,Map_3_3Pearl,Attack,Vyse,0.83,139,6,7,2,-1,82%,75,25%,1,0,+1
johnqt,SEN,Map_3_3Pearl,Defend,Tejo,1.69,292,13,8,1,+5,55%,170,26%,1,1,0
Zellsis,SEN,Map_3_3Pearl,Defend,Vyse,0.37,138,4,11,3,-7,55%,114,30%,0,2,-2
bang,SEN,Map_3_3Pearl,Defend,Astra,0.36,111,3,10,3,-7,45%,77,29%,1,3,-2
N4RRATE,SEN,Map_3_3Pearl,Defend,Fade,0.60,137,3,9,4,-6,45%,106,14%,0,0,0
zekken,SEN,Map_3_3Pearl,Defend,Yoru,0.65,107,4,8,1,-4,45%,66,19%,2,1,+1
trent,G2,Map_3_3Pearl,Defend,Tejo,0.70,157,6,11,3,-5,67%,114,26%,2,2,0
jawgemo,G2,Map_3_3Pearl,Defend,Yoru,1.03,204,9,9,3,0,75%,121,20%,2,1,+1
JonahP,G2,Map_3_3Pearl,Defend,Fade,0.94,224,9,11,5,-2,67%,132,24%,0,3,-3
valyn,G2,Map_3_3Pearl,Defend,Astra,0.71,160,6,11,2,-5,58%,107,21%,0,0,0
leaf,G2,Map_3_3Pearl,Defend,Vyse,0.65,169,6,11,4,-5,67%,105,29%,2,0,+2
