,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
C0M LEV,,1 Round 1 Ethan mada,,,,,,,,,32,0,1
Rossy LEV,,,,,,,,,,,35,2,0
tex LEV,,5 Round 3 mada brawk Round 4 brawk FiNESSE Round 5 Ethan s0m Round 8 brawk Ethan Round 10 s0m mada,,,,,,,,,59,1,0
kiNgg LEV,,3 Round 6 mada s0m Round 11 mada brawk Round 18 Ethan brawk,1 Round 20 brawk mada s0m,,,1 Round 8 s0m,1 Round 11 s0m brawk,,,,64,1,2
Demon1 LEV,,1 Round 15 s0m FiNESSE,2 Round 5 mada FiNESSE brawk Round 17 FiNESSE Ethan s0m,,,1 Round 5 brawk,,,,,59,0,0
FiNESSE NRG,,3 Round 2 tex Rossy Round 13 C0M Rossy Round 16 Rossy kiNgg,,,,,,,,,24,1,1
brawk NRG,,3 Round 1 Rossy C0M Round 11 Demon1 C0M Round 21 tex C0M,1 Round 7 Rossy kiNgg Demon1,1 Round 18 Demon1 C0M tex Rossy,,,,,,,59,5,1
s0m NRG,,4 Round 11 tex kiNgg Round 13 tex kiNgg Round 14 kiNgg tex Round 20 Demon1 C0M,1 Round 8 tex C0M Rossy,,,,,,,,57,1,0
mada NRG,,5 Round 1 tex Demon1 Round 2 kiNgg Demon1 Round 6 C0M Demon1 Round 16 Demon1 C0M Round 21 Demon1 Rossy,1 Round 12 C0M Demon1 tex,1 Round 19 tex Demon1 Rossy C0M,,,,,,,84,0,0
Ethan NRG,,4 Round 5 kiNgg C0M Round 6 tex kiNgg Round 12 Rossy kiNgg Round 15 Demon1 C0M,,,,1 Round 6 kiNgg,,,,,63,2,0
