,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Dep ZETA,,3 Round 3 Dambi Ivy Round 4 Persia Francis Round 7 Dambi Ivy,,,,,,,,,51,0,0
CLZ ZETA,,4 Round 10 Dambi Francis Round 20 Ivy Dambi Round 21 margaret Dambi Round 22 Francis Persia,,,,,,,,,62,6,0
SugarZ3ro ZETA,,1 Round 21 Ivy Persia,1 Round 14 Ivy Francis Persia,,,,,,,,38,0,1
SyouTa ZETA,,,2 Round 13 Francis Persia Dambi Round 17 margaret Dambi Ivy,,,,,,,,40,0,0
Xdll ZETA,,4 Round 3 Persia Francis Round 4 Dambi Ivy Round 8 margaret Francis Round 12 Persia Ivy,,,,,,,,,39,0,0
Persia NS,,3 Round 2 SyouTa CLZ Round 8 Xdll SyouTa Round 10 SugarZ3ro CLZ,,1 Round 11 Dep SugarZ3ro SyouTa CLZ,,,,,,,67,2,0
Dambi NS,,1 Round 12 SyouTa Dep,3 Round 9 SugarZ3ro Xdll CLZ Round 19 SugarZ3ro SyouTa CLZ Round 22 Dep SugarZ3ro SyouTa,,,,,,,,56,0,0
Francis NS,,1 Round 16 Dep Xdll,1 Round 1 Xdll SyouTa CLZ,,,,,,,,55,5,0
Ivy NS,,2 Round 1 Dep SugarZ3ro Round 15 Dep SyouTa,1 Round 20 Xdll Dep SugarZ3ro,,,,,,,,61,2,0
margaret NS,,1 Round 21 Xdll SyouTa,1 Round 5 Dep Xdll CLZ,,,,,,,,53,0,1
