Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Abyss,1,"""1-0""",G2,Defenders,Defuse
2Abyss,2,"""2-0""",G2,Defenders,Defuse
2Abyss,3,"""2-1""",DRG,Attackers,Elimination
2Abyss,4,"""3-1""",G2,Defenders,Defuse
2Abyss,5,"""4-1""",G2,Defenders,Defuse
2Abyss,6,"""4-2""",DRG,Attackers,Elimination
2Abyss,7,"""5-2""",G2,Defenders,Time Expired
2Abyss,8,"""6-2""",G2,Defenders,Defuse
2Abyss,9,"""6-3""",DRG,Attackers,Spike Detonation
2Abyss,10,"""6-4""",DRG,Attackers,Elimination
2Abyss,11,"""6-5""",DRG,Attackers,Elimination
2Abyss,12,"""6-6""",DRG,Attackers,Elimination
2Abyss,13,"""7-6""",DRG,Attackers,Elimination
2Abyss,14,"""8-6""",DRG,Attackers,Elimination
2Abyss,15,"""8-7""",G2,Defenders,Defuse
2Abyss,16,"""9-7""",DRG,Attackers,Spike Detonation
2Abyss,17,"""10-7""",DRG,Attackers,Elimination
2Abyss,18,"""11-7""",DRG,Attackers,Elimination
2Abyss,19,"""12-7""",DRG,Attackers,Elimination
2Abyss,20,"""13-7""",DRG,Attackers,Elimination
2Abyss,21,"""""",,,
2Abyss,22,"""""",,,
2Abyss,23,"""""",,,
2Abyss,24,"""""",,,
