,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,1 Round 11 LewN Jamppi,,1 Round 18 Jamppi vakk PROFEK sociablEE crashies,,,,1 Round 5 Jamppi sociablEE PROFEK,,,46,2,1
Boaster FNC,,7 Round 3 LewN vakk Round 6 LewN sociablEE Round 7 sociablEE Jamppi Round 14 sociablEE PROFEK Round 15 LewN vakk Round 17 sociablEE PROFEK Round 21 LewN vakk,,,,,,,,,58,1,0
Chronicle FNC,,2 Round 3 PROFEK Jamppi Round 21 Jamppi PROFEK,,,,,,,,,54,2,1
kaajak FNC,,4 Round 4 LewN Jamppi Round 13 PROFEK Jamppi Round 16 PROFEK sociablEE Round 19 LewN PROFEK,1 Round 6 Jamppi vakk PROFEK,1 Round 1 sociablEE PROFEK vakk Jamppi,,,,,,,53,0,0
Alfajer FNC,,6 Round 12 sociablEE LewN Round 14 LewN vakk Round 15 sociablEE PROFEK Round 16 Jamppi vakk Round 17 Jamppi LewN Round 20 sociablEE LewN,,,,,,,,,63,1,0
vakk BBL,,1 Round 4 kaajak Alfajer,,,,,,,,,31,0,0
PROFEK BBL,,4 Round 2 kaajak crashies Round 11 Boaster Alfajer Round 17 Chronicle Alfajer Round 21 crashies Alfajer,,,,1 Round 21 Chronicle,,1 Round 19 kaajak Alfajer Chronicle,,,52,0,1
sociablEE BBL,,5 Round 1 Chronicle crashies Round 2 Chronicle Alfajer Round 4 Chronicle crashies Round 5 Chronicle Boaster sociablEE Round 18 kaajak Alfajer,,,,1 Round 18 crashies,,,,,49,0,0
Jamppi BBL,,3 Round 5 Alfajer crashies Round 8 Alfajer Chronicle Round 15 kaajak crashies,,,,1 Round 1 kaajak,,,,,59,6,1
LewN BBL,,2 Round 9 Chronicle Alfajer Round 20 kaajak Boaster,1 Round 10 crashies kaajak Chronicle,1 Round 12 kaajak crashies Boaster Alfajer,,,,,,,63,0,0
