,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,3 Round 10 PROFEK LewN Round 11 PROFEK LewN Round 16 sociablEE Jamppi,1 Round 2 LewN vakk PROFEK,,,,,,,,45,2,0
Boaster FNC,,4 Round 9 Jamppi PROFEK Round 10 sociablEE Jamppi Round 11 vakk Jamppi Round 17 Jamppi vakk,,,,,,,,,52,1,0
Chronicle FNC,,6 Round 3 Jamppi PROFEK Round 4 LewN PROFEK Round 5 PROFEK LewN Round 6 LewN sociablEE Round 12 LewN vakk Round 22 PROFEK sociablEE,,,,,,,,,63,0,0
kaajak FNC,,3 Round 17 LewN sociablEE Round 22 LewN vakk Round 23 LewN Jamppi,,,,,,,,,42,5,0
Alfajer FNC,,1 Round 5 sociablEE Jamppi,2 Round 1 Jamppi sociablEE PROFEK Round 7 Jamppi vakk PROFEK,,,,,,,,46,1,0
vakk BBL,,5 Round 3 Alfajer kaajak Round 4 Boaster kaajak Round 8 Chronicle kaajak Round 14 Chronicle kaajak Round 15 crashies Boaster,,1 Round 23 Boaster kaajak Chronicle crashies,,,2 Round 17 Boaster crashies Round 23 crashies Chronicle,,,,54,0,0
PROFEK BBL,,2 Round 20 Chronicle kaajak Round 21 Alfajer kaajak,,,,,,,,,63,1,0
sociablEE BBL,,4 Round 7 crashies kaajak Round 8 crashies Boaster Round 13 Boaster kaajak Round 18 Boaster Chronicle,2 Round 4 crashies Chronicle Alfajer Round 16 Alfajer kaajak Chronicle,,,,1 Round 4 Chronicle Alfajer,,,,54,2,0
Jamppi BBL,,,,,,,,,,,34,7,0
LewN BBL,,4 Round 2 Chronicle Boaster Round 10 kaajak Chronicle Round 13 Alfajer Chronicle Round 20 Alfajer crashies,,,,1 Round 7 Alfajer,,,,,49,0,1
