,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Flex1n DRG,,2 Round 17 stax Meteor Round 26 stax iZu,,,,,,,,,26,2,0
Nicc DRG,,5 Round 14 iZu DH Round 20 Meteor DH Round 21 Meteor DH Round 24 iZu stax Round 28 Meteor stax,2 Round 3 iZu DH stax Round 4 Meteor iZu BuZz,,,,,,,,51,6,1
Demon1 DRG,,6 Round 1 BuZz Meteor Round 2 stax BuZz Round 10 Meteor stax Round 13 BuZz stax Round 18 stax Meteor Round 19 BuZz DH,,,,1 Round 18 Meteor,,,,,49,3,2
SpiritZ1 DRG,,6 Round 5 iZu DH Round 8 Meteor DH Round 19 Meteor stax Round 22 DH Meteor Round 25 iZu BuZz Round 27 BuZz stax,1 Round 9 stax DH iZu,,,,,,,,65,0,0
Akeman DRG,,4 Round 1 iZu stax Round 2 DH Meteor Round 22 BuZz iZu Round 26 BuZz DH,1 Round 16 iZu stax Meteor,,,,,,,,33,0,0
stax T1,,2 Round 5 Nicc Demon1 Round 10 Nicc Akeman,1 Round 28 Akeman SpiritZ1 Demon1,,,,,,,,40,7,0
BuZz T1,,6 Round 3 Flex1n Nicc Round 7 Demon1 SpiritZ1 Round 9 Akeman SpiritZ1 Round 11 Flex1n Nicc Round 15 Nicc Demon1 Round 23 Flex1n Demon1,,,,1 Round 15 Demon1,,,,,50,1,1
Meteor T1,,4 Round 3 SpiritZ1 Demon1 Round 5 Akeman SpiritZ1 Round 15 SpiritZ1 Flex1n Round 27 Akeman Nicc,,,,2 Round 3 Demon1 Round 27 Nicc,,,,,40,1,0
iZu T1,,6 Round 4 Akeman Flex1n Round 6 Demon1 Akeman Round 21 Akeman Nicc Round 23 Akeman SpiritZ1 Round 27 SpiritZ1 Flex1n Round 28 Flex1n Nicc,,,,,,,,,41,1,1
DH T1,,5 Round 2 Demon1 SpiritZ1 Round 11 Akeman SpiritZ1 Round 13 Demon1 Akeman Round 20 SpiritZ1 Flex1n Round 24 Flex1n Nicc,2 Round 12 Flex1n Akeman Nicc Round 18 Akeman Flex1n Nicc,1 Round 25 Akeman Flex1n SpiritZ1 Demon1,,1 Round 24 Nicc,2 Round 12 Akeman Nicc Round 25 Demon1 SpiritZ1,,,,59,2,1
