,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Flex1n DRG,,3 Round 4 Meteor BuZz Round 5 BuZz DH Round 22 BuZz iZu,1 Round 19 iZu Meteor stax,,,,,,,,47,4,0
Nicc DRG,,4 Round 2 Meteor stax Round 5 Meteor stax Round 10 stax iZu Round 23 Meteor iZu,1 Round 12 Meteor iZu DH,,,,,,,,46,4,2
Demon1 DRG,,3 Round 6 BuZz stax Round 8 DH iZu Round 28 iZu DH,1 Round 9 iZu stax DH,,,,,,,,40,0,0
SpiritZ1 DRG,,2 Round 4 iZu DH Round 23 stax BuZz,2 Round 17 BuZz iZu DH Round 26 stax BuZz DH,1 Round 21 DH BuZz stax iZu,,,,,,,48,0,2
Akeman DRG,,4 Round 2 iZu BuZz Round 10 Meteor BuZz Round 20 Meteor DH Round 22 DH Meteor,,1 Round 15 BuZz DH stax Meteor,,1 Round 10 BuZz,1 Round 20 Meteor DH,,,,42,0,1
stax T1,,3 Round 7 Flex1n Nicc Round 8 Flex1n Akeman Round 30 Nicc Flex1n,,,,,,,,,38,6,1
BuZz T1,,5 Round 1 Demon1 Flex1n Round 2 Demon1 Nicc Round 10 Nicc SpiritZ1 Round 14 Nicc Flex1n Round 27 Flex1n SpiritZ1,4 Round 3 Flex1n Akeman Demon1 Round 13 Akeman Flex1n Demon1 Round 24 Flex1n Nicc Demon1 Round 29 Flex1n Demon1 Akeman,,,2 Round 8 Demon1 Round 13 Demon1,,,,,54,0,0
Meteor T1,,3 Round 2 Flex1n SpiritZ1 Round 11 Demon1 Akeman Round 19 Demon1 Akeman,3 Round 18 Akeman Flex1n Nicc Round 26 Nicc Akeman Demon1 Round 30 Demon1 Akeman SpiritZ1,1 Round 20 Nicc Flex1n SpiritZ1 Demon1,,,,,,,54,2,0
iZu T1,,4 Round 3 Nicc SpiritZ1 Round 5 Akeman Flex1n Round 21 Nicc Akeman Round 27 Nicc Demon1,,,,2 Round 5 Flex1n Round 18 Demon1,,,,,30,2,1
DH T1,,3 Round 4 Akeman Flex1n Round 9 SpiritZ1 Akeman Round 11 Flex1n Nicc,1 Round 1 Akeman SpiritZ1 Nicc,,,1 Round 2 Akeman,,,,,33,1,0
