Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
brawk,NRG,Map_2_2Pearl,All,Sova,1.76,209,14,4,9,+10,87%,129,26%,1,0,+1
Ethan,NRG,Map_2_2Pearl,All,Yoru,1.58,278,15,7,6,+8,80%,165,33%,4,1,+3
mada,NRG,Map_2_2Pearl,All,Jett,1.49,289,16,8,4,+8,80%,186,29%,4,3,+1
s0m,NRG,Map_2_2Pearl,All,Astra,1.34,198,12,5,7,+7,87%,126,24%,1,0,+1
FiNESSE,NRG,Map_2_2Pearl,All,Killjoy,0.86,103,4,7,7,-3,87%,92,13%,1,0,+1
pryze,FUR,Map_2_2Pearl,All,Sova,1.02,174,8,9,0,-1,53%,120,29%,2,0,+2
Khalil,FUR,Map_2_2Pearl,All,Astra,0.62,123,6,12,2,-6,53%,83,19%,0,1,-1
raafa,FUR,Map_2_2Pearl,All,Kayo,0.52,149,7,13,3,-6,67%,92,26%,0,4,-4
heat,FUR,Map_2_2Pearl,All,Cypher,0.31,90,5,13,0,-8,40%,74,43%,0,1,-1
havoc,FUR,Map_2_2Pearl,All,Neon,0.27,113,5,14,2,-9,53%,76,35%,2,5,-3
brawk,NRG,Map_2_2Pearl,Attack,Sova,1.66,190,10,3,8,+7,83%,128,26%,1,0,+1
Ethan,NRG,Map_2_2Pearl,Attack,Yoru,1.19,236,10,7,4,+3,75%,142,24%,3,1,+2
mada,NRG,Map_2_2Pearl,Attack,Jett,1.73,327,15,6,3,+9,83%,210,31%,3,2,+1
s0m,NRG,Map_2_2Pearl,Attack,Astra,1.11,152,7,5,6,+2,83%,99,38%,1,0,+1
FiNESSE,NRG,Map_2_2Pearl,Attack,Killjoy,0.99,121,4,5,6,-1,92%,106,10%,1,0,+1
pryze,FUR,Map_2_2Pearl,Attack,Sova,0.02,0,0,3,0,-3,,0,,0,0,0
Khalil,FUR,Map_2_2Pearl,Attack,Astra,0.43,120,1,3,0,-2,33%,84,0%,0,0,0
raafa,FUR,Map_2_2Pearl,Attack,Kayo,0.02,85,1,3,0,-2,33%,42,33%,0,2,-2
heat,FUR,Map_2_2Pearl,Attack,Cypher,0.16,86,1,3,0,-2,33%,55,33%,0,0,0
havoc,FUR,Map_2_2Pearl,Attack,Neon,0.63,183,2,3,0,-1,67%,123,100%,1,0,+1
brawk,NRG,Map_2_2Pearl,Defend,Sova,2.13,291,4,1,1,+3,100%,133,25%,0,0,0
Ethan,NRG,Map_2_2Pearl,Defend,Yoru,3.11,448,5,0,2,+5,100%,260,54%,1,0,+1
mada,NRG,Map_2_2Pearl,Defend,Jett,0.53,138,1,2,1,-1,67%,93,0%,1,1,0
s0m,NRG,Map_2_2Pearl,Defend,Astra,2.28,386,5,0,1,+5,100%,233,8%,0,0,0
FiNESSE,NRG,Map_2_2Pearl,Defend,Killjoy,0.33,34,0,2,1,-2,67%,34,50%,0,0,0
pryze,FUR,Map_2_2Pearl,Defend,Sova,1.29,218,8,6,0,+2,67%,151,29%,2,0,+2
Khalil,FUR,Map_2_2Pearl,Defend,Astra,0.67,124,5,9,2,-4,58%,83,29%,0,1,-1
raafa,FUR,Map_2_2Pearl,Defend,Kayo,0.67,166,6,10,3,-4,75%,104,25%,0,2,-2
heat,FUR,Map_2_2Pearl,Defend,Cypher,0.34,91,4,10,0,-6,42%,78,45%,0,1,-1
havoc,FUR,Map_2_2Pearl,Defend,Neon,0.18,96,3,11,2,-8,50%,64,21%,1,5,-4
