Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
nataNk,MKOI,Map_2_2Ascent,All,Yoru,1.72,317,22,7,3,+15,76%,178,24%,4,2,+2
Filu,MKOI,Map_2_2Ascent,All,Chamber,1.36,263,15,9,4,+6,82%,168,10%,6,0,+6
baddyG,MKOI,Map_2_2Ascent,All,Omen,1.26,225,14,11,11,+3,82%,143,17%,2,0,+2
flyuh,MKOI,Map_2_2Ascent,All,Sova,1.02,205,14,10,4,+4,88%,126,10%,0,0,0
MONSTEERR,MKOI,Map_2_2Ascent,All,Vyse,0.98,150,10,10,5,0,82%,97,39%,1,2,-1
MOLSI,APK,Map_2_2Ascent,All,Sova,1.24,275,15,16,3,-1,59%,189,22%,1,0,+1
OLIZERA,APK,Map_2_2Ascent,All,Cypher,0.81,200,11,15,2,-4,59%,125,29%,1,1,0
batujnax,APK,Map_2_2Ascent,All,Yoru,0.69,186,11,15,3,-4,59%,117,38%,1,5,-4
penny,APK,Map_2_2Ascent,All,Jett,0.49,130,7,15,3,-8,59%,99,22%,1,5,-4
AvovA,APK,Map_2_2Ascent,All,Omen,0.41,77,3,14,9,-11,41%,59,4%,0,2,-2
nataNk,MKOI,Map_2_2Ascent,Attack,Yoru,1.62,319,16,6,1,+10,67%,166,24%,3,2,+1
Filu,MKOI,Map_2_2Ascent,Attack,Chamber,1.26,272,11,8,3,+3,75%,170,9%,4,0,+4
baddyG,MKOI,Map_2_2Ascent,Attack,Omen,1.26,234,10,8,8,+2,75%,150,15%,1,0,+1
flyuh,MKOI,Map_2_2Ascent,Attack,Sova,0.89,173,8,7,4,+1,92%,111,7%,0,0,0
MONSTEERR,MKOI,Map_2_2Ascent,Attack,Vyse,0.66,129,6,9,2,-3,75%,84,43%,1,1,0
MOLSI,APK,Map_2_2Ascent,Attack,Sova,0.46,169,2,5,2,-3,60%,118,17%,0,0,0
OLIZERA,APK,Map_2_2Ascent,Attack,Cypher,0.44,126,2,5,1,-3,60%,88,11%,0,0,0
batujnax,APK,Map_2_2Ascent,Attack,Yoru,0.03,55,1,5,1,-4,60%,40,25%,0,3,-3
penny,APK,Map_2_2Ascent,Attack,Jett,0.94,213,3,4,1,-1,80%,148,21%,1,1,0
AvovA,APK,Map_2_2Ascent,Attack,Omen,0.39,61,1,5,3,-4,60%,28,33%,0,0,0
nataNk,MKOI,Map_2_2Ascent,Defend,Yoru,1.97,315,6,1,2,+5,100%,206,22%,1,0,+1
Filu,MKOI,Map_2_2Ascent,Defend,Chamber,1.59,243,4,1,1,+3,100%,165,14%,2,0,+2
baddyG,MKOI,Map_2_2Ascent,Defend,Omen,1.27,206,4,3,3,+1,100%,127,25%,1,0,+1
flyuh,MKOI,Map_2_2Ascent,Defend,Sova,1.32,283,6,3,0,+3,80%,163,13%,0,0,0
MONSTEERR,MKOI,Map_2_2Ascent,Defend,Vyse,1.75,202,4,1,3,+3,100%,129,33%,0,1,-1
MOLSI,APK,Map_2_2Ascent,Defend,Sova,1.56,320,13,11,1,+2,58%,218,23%,1,0,+1
OLIZERA,APK,Map_2_2Ascent,Defend,Cypher,0.97,231,9,10,1,-1,58%,140,36%,1,1,0
batujnax,APK,Map_2_2Ascent,Defend,Yoru,0.98,241,10,10,2,0,58%,149,41%,1,2,-1
penny,APK,Map_2_2Ascent,Defend,Jett,0.30,97,4,11,2,-7,50%,79,22%,0,4,-4
AvovA,APK,Map_2_2Ascent,Defend,Omen,0.42,84,2,9,6,-7,33%,72,0%,0,2,-2
