,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Persia NS,,1 Round 19 CLZ SugarZ3ro,,,,,,,,,40,0,0
Dambi NS,,6 Round 1 TenTen SyouTa Round 2 TenTen SyouTa Round 4 Xdll CLZ Round 9 Xdll CLZ Round 11 SyouTa Xdll Round 17 SugarZ3ro Xdll,2 Round 10 SyouTa TenTen SugarZ3ro Round 19 TenTen SyouTa Xdll,,,,,,,,76,1,0
Francis NS,,5 Round 11 CLZ SugarZ3ro Round 12 CLZ TenTen Round 13 SugarZ3ro CLZ Round 16 SyouTa CLZ Round 18 SyouTa CLZ,,,,,,,,,55,6,0
Ivy NS,,3 Round 2 CLZ SugarZ3ro Round 3 SugarZ3ro SyouTa Round 4 SyouTa SugarZ3ro,,,,,,,,,39,1,0
margaret NS,,2 Round 5 SyouTa CLZ Round 18 SugarZ3ro TenTen,2 Round 12 Xdll SugarZ3ro SyouTa Round 14 TenTen CLZ Xdll,,,,2 Round 12 SugarZ3ro SyouTa Round 18 SugarZ3ro TenTen,,,,61,1,0
CLZ ZETA,,1 Round 6 Francis Persia,,,,,,,,,46,2,1
SugarZ3ro ZETA,,2 Round 11 Dambi margaret Round 16 Persia Dambi,1 Round 7 Francis Dambi Persia,,,,,,,,49,0,0
SyouTa ZETA,,,,,,,,,,,21,0,1
Xdll ZETA,,2 Round 15 Dambi Francis Round 17 Persia Francis,1 Round 6 Dambi Ivy margaret,,,,,,,,70,0,0
TenTen ZETA,,3 Round 1 Ivy Persia Round 8 Dambi Francis Round 18 Persia Ivy,,,,,,,,,34,0,0
