Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
marteen,KC,All_Maps,All,Yoru,1.48,290,44,24,13,+20,85%,190,46%,7,5,+2
SUYGETSU,KC,All_Maps,All,"Omen, Astra",1.30,203,30,20,23,+10,85%,137,58%,5,2,+3
Avez,KC,All_Maps,All,"Phoenix, Fade",1.21,264,36,26,17,+10,71%,167,35%,4,6,-2
saadhak,KC,All_Maps,All,"Sova, Harbor",1.08,191,24,25,23,-1,76%,129,29%,4,3,+1
Elite,KC,All_Maps,All,"Cypher, Vyse",0.90,170,23,25,6,-2,80%,98,34%,3,2,+1
kamyk,M8,All_Maps,All,"Breach, Tejo",1.05,195,32,30,12,+2,66%,139,47%,2,1,+1
Click,M8,All_Maps,All,"Neon, Yoru",0.90,230,28,32,9,-4,63%,135,30%,7,12,-5
Kada,M8,All_Maps,All,"Omen, Astra",0.74,147,21,32,15,-11,63%,96,25%,2,3,-1
Minny,M8,All_Maps,All,"Cypher, Killjoy",0.72,119,19,31,5,-12,63%,103,37%,6,1,+5
Zyppan,M8,All_Maps,All,Sova,0.70,137,20,32,11,-12,63%,96,27%,1,6,-5
marteen,KC,All_Maps,Attack,Yoru,0.90,229,12,12,5,0,75%,143,34%,3,4,-1
SUYGETSU,KC,All_Maps,Attack,"Omen, Astra",1.67,228,16,7,6,+9,88%,174,72%,2,0,+2
Avez,KC,All_Maps,Attack,"Phoenix, Fade",0.82,170,8,12,7,-4,56%,119,33%,0,2,-2
saadhak,KC,All_Maps,Attack,"Sova, Harbor",1.24,202,10,11,11,-1,88%,140,31%,2,1,+1
Elite,KC,All_Maps,Attack,"Cypher, Vyse",1.14,173,11,9,3,+2,88%,115,29%,2,0,+2
kamyk,M8,All_Maps,Attack,"Breach, Tejo",1.02,213,18,18,3,0,60%,134,45%,1,1,0
Click,M8,All_Maps,Attack,"Neon, Yoru",1.11,254,20,20,5,0,72%,159,35%,5,4,+1
Kada,M8,All_Maps,Attack,"Omen, Astra",0.82,155,14,20,10,-6,60%,100,23%,2,3,-1
Minny,M8,All_Maps,Attack,"Cypher, Killjoy",0.40,91,7,21,2,-14,56%,71,53%,3,1,+2
Zyppan,M8,All_Maps,Attack,Sova,0.57,120,10,21,8,-11,60%,77,24%,0,5,-5
marteen,KC,All_Maps,Defend,Yoru,1.85,334,32,12,8,+20,92%,221,53%,4,1,+3
SUYGETSU,KC,All_Maps,Defend,"Omen, Astra",1.07,180,14,13,17,+1,84%,114,47%,3,2,+1
Avez,KC,All_Maps,Defend,"Phoenix, Fade",1.47,304,28,14,10,+14,80%,198,36%,4,4,0
saadhak,KC,All_Maps,Defend,"Sova, Harbor",0.99,179,14,14,12,0,68%,122,29%,2,2,0
Elite,KC,All_Maps,Defend,"Cypher, Vyse",0.76,134,12,16,3,-4,76%,86,39%,1,2,-1
kamyk,M8,All_Maps,Defend,"Breach, Tejo",1.10,242,14,12,9,+2,75%,148,48%,1,0,+1
Click,M8,All_Maps,Defend,"Neon, Yoru",0.57,151,8,12,4,-4,50%,97,23%,2,8,-6
Kada,M8,All_Maps,Defend,"Omen, Astra",0.62,128,7,12,5,-5,69%,91,30%,0,0,0
Minny,M8,All_Maps,Defend,"Cypher, Killjoy",1.21,211,12,10,3,+2,75%,153,29%,3,0,+3
Zyppan,M8,All_Maps,Defend,Sova,0.91,174,10,11,3,-1,69%,125,31%,1,1,0
