Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
carpe,T1,Map_1_1Pearl,All,Astra,1.64,204,18,9,10,+9,86%,154,45%,1,0,+1
Meteor,T1,Map_1_1Pearl,All,Killjoy,1.10,204,15,14,4,+1,71%,142,23%,1,2,-1
stax,T1,Map_1_1Pearl,All,Sova,1.10,193,16,14,3,+2,71%,144,39%,0,1,-1
iZu,T1,Map_1_1Pearl,All,Yoru,0.97,210,15,17,6,-2,71%,129,20%,3,2,+1
BuZz,T1,Map_1_1Pearl,All,Neon,0.52,138,8,18,6,-10,71%,95,11%,4,7,-3
Karon,GEN,Map_1_1Pearl,All,Astra,1.44,231,18,11,11,+7,86%,160,40%,2,0,+2
Munchkin,GEN,Map_1_1Pearl,All,Kayo,1.12,228,16,14,11,+2,86%,159,27%,3,1,+2
Foxy9,GEN,Map_1_1Pearl,All,Killjoy,0.79,143,11,13,3,-2,62%,98,16%,2,4,-2
t3xture,GEN,Map_1_1Pearl,All,Jett,0.76,219,18,18,1,0,81%,133,23%,4,3,+1
yoman,GEN,Map_1_1Pearl,All,Sova,0.46,135,9,16,5,-7,71%,96,25%,1,1,0
carpe,T1,Map_1_1Pearl,Attack,Astra,1.55,178,9,4,7,+5,92%,146,43%,0,0,0
Meteor,T1,Map_1_1Pearl,Attack,Killjoy,1.10,178,8,7,2,+1,75%,140,24%,0,1,-1
stax,T1,Map_1_1Pearl,Attack,Sova,1.14,206,10,7,2,+3,67%,142,35%,0,1,-1
iZu,T1,Map_1_1Pearl,Attack,Yoru,1.29,239,10,8,5,+2,92%,142,26%,1,1,0
BuZz,T1,Map_1_1Pearl,Attack,Neon,0.89,194,7,9,4,-2,92%,129,12%,3,5,-2
Karon,GEN,Map_1_1Pearl,Attack,Astra,1.89,270,11,3,2,+8,100%,195,35%,0,0,0
Munchkin,GEN,Map_1_1Pearl,Attack,Kayo,1.08,199,6,5,7,+1,89%,131,21%,0,1,-1
Foxy9,GEN,Map_1_1Pearl,Attack,Killjoy,1.20,198,6,4,2,+2,78%,135,19%,1,2,-1
t3xture,GEN,Map_1_1Pearl,Attack,Jett,0.72,253,9,9,0,0,78%,148,19%,2,2,0
yoman,GEN,Map_1_1Pearl,Attack,Sova,0.58,158,5,7,3,-2,78%,98,29%,1,0,+1
carpe,T1,Map_1_1Pearl,Defend,Astra,1.76,241,9,5,3,+4,78%,164,47%,1,0,+1
Meteor,T1,Map_1_1Pearl,Defend,Killjoy,1.10,240,7,7,2,0,67%,145,22%,1,1,0
stax,T1,Map_1_1Pearl,Defend,Sova,1.05,178,6,7,1,-1,78%,146,46%,0,0,0
iZu,T1,Map_1_1Pearl,Defend,Yoru,0.55,172,5,9,1,-4,44%,112,11%,2,1,+1
BuZz,T1,Map_1_1Pearl,Defend,Neon,0.04,64,1,9,2,-8,44%,49,10%,1,2,-1
Karon,GEN,Map_1_1Pearl,Defend,Astra,1.11,202,7,8,9,-1,75%,134,45%,2,0,+2
Munchkin,GEN,Map_1_1Pearl,Defend,Kayo,1.14,252,10,9,4,+1,83%,179,30%,3,0,+3
Foxy9,GEN,Map_1_1Pearl,Defend,Killjoy,0.49,102,5,9,1,-4,50%,71,12%,1,2,-1
t3xture,GEN,Map_1_1Pearl,Defend,Jett,0.79,194,9,9,1,0,83%,122,29%,2,1,+1
yoman,GEN,Map_1_1Pearl,Defend,Sova,0.37,119,4,9,2,-5,67%,94,22%,0,1,-1
