,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
ANGE1 NAVI,,1 Round 7 MOLSI AvovA,,,,,,,,,21,2,0
Shao NAVI,,,,,,,,,,,52,0,0
Ruxic NAVI,,4 Round 7 OLIZERA penny Round 8 penny batujnax Round 15 batujnax OLIZERA Round 17 batujnax MOLSI,1 Round 9 penny OLIZERA MOLSI,1 Round 16 batujnax penny AvovA MOLSI,,,,,,,65,1,1
alexiiik NAVI,,1 Round 1 penny MOLSI,1 Round 10 MOLSI OLIZERA AvovA,,,,,,,,36,1,0
hiro NAVI,,3 Round 11 batujnax AvovA Round 15 penny MOLSI Round 17 OLIZERA AvovA,,,,,,,,,59,0,0
MOLSI APK,,7 Round 1 ANGE1 Ruxic Round 3 Ruxic Shao Round 6 alexiiik hiro Round 11 hiro Shao Round 12 alexiiik Ruxic Round 13 Ruxic Shao Round 19 alexiiik hiro,1 Round 18 ANGE1 hiro Ruxic,,,1 Round 16 Ruxic,,,,,98,3,0
AvovA APK,,1 Round 16 ANGE1 hiro,,,,1 Round 1 alexiiik,,,,,36,0,0
penny APK,,2 Round 3 alexiiik hiro Round 19 Ruxic ANGE1,,,,,,,,,43,1,0
OLIZERA APK,,4 Round 2 hiro Shao Round 4 ANGE1 Shao Round 5 Ruxic alexiiik Round 17 Shao ANGE1,,,1 Round 14 alexiiik Shao Ruxic hiro ANGE1,,,,,,63,0,0
batujnax APK,,2 Round 2 Ruxic ANGE1 Round 13 hiro ANGE1,1 Round 11 Ruxic alexiiik ANGE1,,,,,,,,47,2,0
