,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
ANGE1 NAVI,,7,3,,,,,,,,51,4,0
Shao NAVI,,2,1,,,,,,,,50,6,2
Ruxic NAVI,,10,2,1,,1,,,,,76,2,2
alexiiik NAVI,,5,4,,,,,,,,53,2,0
hiro NAVI,,8,4,,,1,,,,,71,0,0
MOLSI APK,,8,1,,,1,,,,,64,6,0
AvovA APK,,3,,,,1,,,,,31,0,0
penny APK,,5,,1,,,,,,,51,1,0
OLIZERA APK,,6,,,1,,,,,,53,0,0
batujnax APK,,6,1,,,,,,,,38,4,0
