,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
ANGE1 NAVI,,1 Round 13 OLIZERA MOLSI,3 Round 7 penny AvovA batujnax Round 12 penny MOLSI AvovA Round 14 AvovA MOLSI penny,,,,,,,,64,2,0
Shao NAVI,,2 Round 3 AvovA MOLSI Round 14 OLIZERA batujnax,1 Round 11 batujnax AvovA OLIZERA,,,,,,,,62,4,0
Ruxic NAVI,,3 Round 4 OLIZERA batujnax Round 10 batujnax OLIZERA Round 15 AvovA OLIZERA,,,,1 Round 15 OLIZERA,,,,,88,1,1
alexiiik NAVI,,1 Round 5 OLIZERA MOLSI,1 Round 1 AvovA MOLSI batujnax,,,,,,,,54,1,0
hiro NAVI,,1 Round 15 penny MOLSI,1 Round 16 MOLSI batujnax penny,,,,,,,,55,0,0
MOLSI APK,,1 Round 13 hiro Shao,,,,,,,,,39,0,0
AvovA APK,,,,,,,,,,,26,0,0
penny APK,,1 Round 14 Ruxic hiro,,,,,,,,,45,0,0
OLIZERA APK,,1 Round 6 hiro Shao,,,,,,,,,66,0,0
batujnax APK,,1 Round 15 Shao hiro,,,,,,,,,37,1,0
