,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,3 Round 1 Persia Dambi Round 3 margaret Persia Round 20 Dambi margaret,3 Round 6 Dambi Francis Persia Round 19 Francis Ivy margaret Round 23 Dambi margaret Ivy,1 Round 11 Ivy margaret Persia Dambi,,,1 Round 3 Persia margaret,,,,86,0,1
BuZz T1,,2 Round 19 Dambi Persia Round 22 margaret Persia,1 Round 8 margaret Francis Ivy,1 Round 10 margaret Persia Francis Ivy,,,,,,,75,0,1
Sylvan T1,,5 Round 3 Francis Ivy Round 9 Dambi Persia Round 15 Persia Ivy Round 17 Ivy margaret Round 23 Francis Persia,,,,,,,,,66,2,0
Meteor T1,,4 Round 13 margaret Dambi Round 16 Ivy margaret Round 21 margaret Dambi Round 22 Francis Ivy,1 Round 18 Persia margaret Dambi,,,1 Round 16 Dambi,,,,,52,2,0
iZu T1,,4 Round 4 margaret Dambi Round 12 margaret Francis Round 15 Dambi margaret Round 16 Persia Francis,1 Round 5 Dambi Ivy Francis,,,,1 Round 15 Dambi margaret,,,,50,5,0
Persia NS,,2 Round 6 iZu BuZz Round 13 iZu Meteor,,,,1 Round 9 Sylvan,1 Round 13 iZu Meteor,,,,33,1,1
Dambi NS,,4 Round 2 BuZz iZu Round 5 Meteor Sylvan Round 16 BuZz iZu Round 22 Meteor stax,1 Round 15 Meteor BuZz Sylvan,,,,,,,,50,1,0
Francis NS,,2 Round 2 Sylvan Meteor Round 21 stax BuZz,,1 Round 7 stax iZu Sylvan BuZz,,,,,,,46,4,1
Ivy NS,,2 Round 4 iZu stax Round 18 iZu Meteor,1 Round 14 Sylvan iZu BuZz,1 Round 1 BuZz iZu Sylvan stax,,2 Round 6 stax Round 8 BuZz,,,,,45,2,0
margaret NS,,2 Round 8 Meteor iZu Round 21 Sylvan iZu,2 Round 3 Meteor Sylvan iZu Round 9 BuZz iZu Meteor,,,,,,,,54,1,0
