,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,1 Round 8 florescent MOLSI,1 Round 4 batujnax Governor AvovA,,,,1 Round 4 Governor AvovA,,,,51,2,0
RieNs TH,,3 Round 10 Governor MOLSI RieNs Round 11 florescent MOLSI Round 13 florescent MOLSI,,,,,,,,,53,2,0
MiniBoo TH,,3 Round 1 Governor MOLSI Round 12 Governor florescent Round 14 Governor florescent,,1 Round 3 Governor florescent AvovA MOLSI,,,,,,,49,3,0
Wo0t TH,,1 Round 4 florescent MOLSI,,,,,,,,,32,1,0
benjyfishy TH,,4 Round 1 AvovA florescent Round 5 batujnax MOLSI Round 12 batujnax MOLSI Round 13 batujnax Governor,,,,,,,,,37,1,0
MOLSI APK,,2 Round 8 MiniBoo RieNs Round 14 MiniBoo RieNs,,1 Round 15 Wo0t MiniBoo benjyfishy RieNs,,,,,,,55,1,0
AvovA APK,,3 Round 12 Boo benjyfishy Round 13 Boo benjyfishy Round 14 Wo0t Boo,,2 Round 5 Wo0t benjyfishy MiniBoo Boo Round 16 benjyfishy RieNs Boo Wo0t,,2 Round 12 benjyfishy Round 16 Wo0t,1 Round 13 Boo benjyfishy,,,,100,2,1
Governor APK,,3 Round 4 Wo0t benjyfishy Round 8 benjyfishy Boo Round 11 Wo0t Boo,1 Round 6 MiniBoo RieNs Boo,,,,1 Round 8 Boo RieNs,,,,62,2,1
florescent APK,,2 Round 3 Wo0t RieNs Round 11 MiniBoo benjyfishy,2 Round 9 MiniBoo Boo benjyfishy Round 18 benjyfishy RieNs Boo,,,,,,,,52,1,1
batujnax APK,,2 Round 7 RieNs Wo0t Round 12 MiniBoo RieNs,,,,,,,,,42,0,1
