,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,3 Round 11 AvovA MOLSI Round 14 MOLSI AvovA Round 16 florescent MOLSI,,,,,,,,,66,0,1
RieNs TH,,4 Round 7 AvovA florescent Round 8 batujnax florescent Round 15 AvovA Governor Round 16 Governor batujnax,,,,,,,,,71,4,0
MiniBoo TH,,6 Round 3 florescent AvovA Round 5 AvovA Governor Round 6 Governor batujnax MiniBoo Round 11 florescent Governor Round 14 florescent batujnax Round 17 Governor AvovA,2 Round 18 florescent MOLSI AvovA Round 19 Governor MOLSI batujnax,,,,,,,,60,0,0
Wo0t TH,,3 Round 1 florescent AvovA Round 10 batujnax AvovA Round 12 MOLSI florescent,1 Round 9 florescent AvovA MOLSI,,,,,,,,72,6,1
benjyfishy TH,,3 Round 10 Governor MOLSI Round 15 batujnax MOLSI Round 18 batujnax Governor,,,,,,,,,72,0,0
MOLSI APK,,1 Round 13 Wo0t RieNs,,1 Round 2 MiniBoo benjyfishy Wo0t Boo,,,1 Round 13 RieNs Wo0t,,,,37,1,1
AvovA APK,,2 Round 7 MiniBoo Boo Round 8 Boo benjyfishy,,,,1 Round 8 RieNs,,,,,44,0,1
Governor APK,,1 Round 14 Boo RieNs,,,,,,,,,33,1,0
florescent APK,,1 Round 16 MiniBoo benjyfishy,1 Round 4 benjyfishy RieNs MiniBoo,,,,,,,,40,0,0
batujnax APK,,1 Round 12 benjyfishy Wo0t,1 Round 5 MiniBoo Wo0t benjyfishy,,,,,,,,53,1,1
