Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
vo0kashu,DRG,All_Maps,All,"Vyse, Cypher",,215,33,33,10,0,,,,,,
Flex1n,DRG,All_Maps,All,Omen,,206,31,32,11,-1,,,,,,
SpiritZ1,DRG,All_Maps,All,Yoru,,204,31,37,9,-6,,,,,,
Nicc,DRG,All_Maps,All,Breach,,190,30,33,20,-3,,,,,,
Akeman,DRG,All_Maps,All,Tejo,,154,24,30,13,-6,,,,,,
Abo,TEC,All_Maps,All,"Cypher, Deadlock",,285,46,29,13,+17,,,,,,
lucas,TEC,All_Maps,All,Tejo,,212,33,28,15,+5,,,,,,
Coco,TEC,All_Maps,All,"Breach, Omen",,205,30,28,25,+2,,,,,,
Haodong,TEC,All_Maps,All,"Omen, Viper",,189,29,33,16,-4,,,,,,
TvirusLuke,TEC,All_Maps,All,"Neon, Raze",,168,27,32,5,-5,,,,,,
vo0kashu,DRG,All_Maps,Attack,"Vyse, Cypher",,,,,,,,,
Flex1n,DRG,All_Maps,Attack,Omen,,,,,,,,,
SpiritZ1,DRG,All_Maps,Attack,Yoru,,,,,,,,,
Nicc,DRG,All_Maps,Attack,Breach,,,,,,,,,
Akeman,DRG,All_Maps,Attack,Tejo,,,,,,,,,
Abo,TEC,All_Maps,Attack,"Cypher, Deadlock",,,,,,,,,
lucas,TEC,All_Maps,Attack,Tejo,,,,,,,,,
Coco,TEC,All_Maps,Attack,"Breach, Omen",,,,,,,,,
Haodong,TEC,All_Maps,Attack,"Omen, Viper",,,,,,,,,
TvirusLuke,TEC,All_Maps,Attack,"Neon, Raze",,,,,,,,,
vo0kashu,DRG,All_Maps,Defend,"Vyse, Cypher",,,,,,,,,
Flex1n,DRG,All_Maps,Defend,Omen,,,,,,,,,
SpiritZ1,DRG,All_Maps,Defend,Yoru,,,,,,,,,
Nicc,DRG,All_Maps,Defend,Breach,,,,,,,,,
Akeman,DRG,All_Maps,Defend,Tejo,,,,,,,,,
Abo,TEC,All_Maps,Defend,"Cypher, Deadlock",,,,,,,,,
lucas,TEC,All_Maps,Defend,Tejo,,,,,,,,,
Coco,TEC,All_Maps,Defend,"Breach, Omen",,,,,,,,,
Haodong,TEC,All_Maps,Defend,"Omen, Viper",,,,,,,,,
TvirusLuke,TEC,All_Maps,Defend,"Neon, Raze",,,,,,,,,
