,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,,,,,,,,,,37,0,0
jawgemo G2,,3 Round 5 neT Xeppaa Round 8 neT mitch Round 9 OXY Xeppaa,,1 Round 15 Xeppaa neT mitch v1c,,,,,,,54,0,0
JonahP G2,,2 Round 7 OXY mitch Round 10 OXY neT,,,,,,,,,54,1,0
leaf G2,,2 Round 12 mitch Xeppaa Round 13 v1c Xeppaa,1 Round 10 mitch Xeppaa v1c,,,,,,,,53,1,0
trent G2,,2 Round 1 mitch OXY Round 9 mitch neT,,,,,,,,,52,1,0
mitch C9,,4 Round 4 jawgemo trent Round 7 leaf valyn Round 13 jawgemo valyn Round 16 trent leaf,,,,,1 Round 7 JonahP valyn,,,,63,7,1
neT C9,,4 Round 3 leaf JonahP Round 8 JonahP leaf Round 11 valyn JonahP Round 17 valyn trent,,,,1 Round 1 trent,,,,,67,0,0
Xeppaa C9,,2 Round 3 jawgemo valyn Round 17 JonahP jawgemo,,,,,,,,,61,0,0
v1c C9,,2 Round 8 trent jawgemo Round 12 trent leaf,,,,1 Round 8 jawgemo,1 Round 12 trent leaf,,,,44,2,1
OXY C9,,4 Round 1 leaf valyn Round 2 trent jawgemo Round 10 trent jawgemo Round 15 JonahP leaf,1 Round 6 JonahP jawgemo trent,1 Round 14 trent valyn jawgemo leaf,,,,,,,79,0,0
