,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,3 Round 10 mitch neT Round 12 Xeppaa v1c Round 18 OXY neT,,,,,,,,,55,2,0
jawgemo G2,,4 Round 1 v1c neT Round 14 OXY mitch Round 17 OXY neT Round 20 OXY v1c,3 Round 4 Xeppaa v1c neT Round 8 neT v1c Xeppaa Round 24 neT Xeppaa v1c,,,,,,,,55,1,0
JonahP G2,,4 Round 2 neT v1c Round 7 neT Xeppaa Round 13 Xeppaa mitch Round 19 neT v1c,1 Round 23 Xeppaa mitch neT,,,,,,,,37,1,3
leaf G2,,1 Round 21 v1c mitch,1 Round 3 OXY Xeppaa mitch,,,,,,,,43,1,0
trent G2,,7 Round 1 OXY mitch Round 9 OXY v1c Round 12 OXY neT Round 13 neT v1c Round 14 neT v1c Round 16 Xeppaa OXY Round 17 mitch v1c,,,,,1 Round 17 v1c mitch,,,,69,3,0
mitch C9,,4 Round 5 jawgemo valyn Round 6 jawgemo JonahP Round 10 JonahP trent Round 15 valyn leaf,,1 Round 12 jawgemo JonahP valyn trent,,,1 Round 12 valyn trent,,,,76,5,1
neT C9,,3 Round 6 valyn trent Round 9 JonahP jawgemo Round 20 trent jawgemo,,1 Round 21 jawgemo trent leaf JonahP,,,,,,,39,0,0
Xeppaa C9,,1 Round 22 leaf valyn,2 Round 18 leaf valyn jawgemo Round 19 leaf jawgemo valyn,,,,,,,,51,1,0
v1c C9,,2 Round 3 jawgemo valyn Round 17 valyn jawgemo,1 Round 16 leaf valyn trent,,,,,,,,40,3,1
OXY C9,,4 Round 7 jawgemo JonahP Round 10 leaf valyn Round 15 JonahP trent Round 19 JonahP trent,1 Round 22 trent JonahP jawgemo,,,,,,,,39,0,0
