,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,3 Round 1 v1c OXY Round 4 OXY neT Round 11 mitch neT,1 Round 15 mitch Xeppaa neT,,,1 Round 15 neT,,,,,64,0,0
jawgemo G2,,5 Round 5 mitch neT Round 9 mitch Xeppaa Round 10 Xeppaa neT Round 14 neT Xeppaa Round 15 OXY v1c,,,,,,,,,50,10,2
JonahP G2,,2 Round 13 OXY Xeppaa Round 14 mitch v1c,1 Round 3 OXY neT v1c,,,,,,,,50,0,0
leaf G2,,4 Round 9 OXY neT Round 13 neT mitch Round 16 OXY mitch Round 18 v1c mitch,2 Round 5 Xeppaa v1c OXY Round 7 mitch OXY Xeppaa,,,,1 Round 5 OXY v1c,,,,65,0,0
trent G2,,3 Round 3 mitch Xeppaa Round 12 mitch Xeppaa Round 18 neT OXY,,,,,1 Round 12 Xeppaa mitch,1 Round 6 Xeppaa mitch neT,,,68,0,0
mitch C9,,2 Round 2 valyn jawgemo Round 15 leaf trent,,,,,,,,,41,3,1
neT C9,,1 Round 17 jawgemo leaf,1 Round 10 valyn leaf JonahP,,,,,,,,54,0,0
Xeppaa C9,,3 Round 1 jawgemo valyn Round 12 leaf JonahP Round 17 valyn JonahP,,1 Round 6 JonahP jawgemo valyn trent Xeppaa,,,,,,,53,0,1
v1c C9,,3 Round 2 trent leaf Round 4 valyn JonahP Round 8 jawgemo trent,,,,,,,,,86,0,0
OXY C9,,1 Round 4 jawgemo trent,,,,,,,,,29,0,0
