Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Flashback,DRX,Map_3_3Lotus,All,Yoru,1.29,292,25,19,3,+6,83%,190,25%,5,4,+1
BeYN,DRX,Map_3_3Lotus,All,Fade,1.21,227,21,15,4,+6,63%,152,33%,0,2,-2
HYUNMIN,DRX,Map_3_3Lotus,All,Waylay,1.00,210,19,17,1,+2,71%,136,30%,2,3,-1
MaKo,DRX,Map_3_3Lotus,All,Omen,0.57,105,8,17,9,-9,67%,76,19%,0,2,-2
free1ng,DRX,Map_3_3Lotus,All,Vyse,0.49,115,8,18,5,-10,54%,85,14%,2,4,-2
brawk,NRG,Map_3_3Lotus,All,Vyse,1.65,304,28,15,4,+13,75%,194,17%,1,0,+1
Ethan,NRG,Map_3_3Lotus,All,Fade,1.07,169,14,13,9,+1,67%,116,27%,3,3,0
s0m,NRG,Map_3_3Lotus,All,Omen,1.03,190,15,17,18,-2,79%,112,13%,4,2,+2
mada,NRG,Map_3_3Lotus,All,Raze,0.96,246,19,22,9,-3,79%,164,12%,6,4,+2
skuba,NRG,Map_3_3Lotus,All,Viper,0.91,118,10,14,15,-4,88%,74,17%,1,0,+1
Flashback,DRX,Map_3_3Lotus,Attack,Yoru,1.09,226,10,8,3,+2,92%,153,33%,2,2,0
BeYN,DRX,Map_3_3Lotus,Attack,Fade,1.80,289,14,5,3,+9,75%,191,33%,0,2,-2
HYUNMIN,DRX,Map_3_3Lotus,Attack,Waylay,1.49,332,15,8,1,+7,83%,205,42%,2,1,+1
MaKo,DRX,Map_3_3Lotus,Attack,Omen,0.69,125,5,8,6,-3,83%,100,29%,0,1,-1
free1ng,DRX,Map_3_3Lotus,Attack,Vyse,0.68,122,5,7,1,-2,67%,96,15%,1,1,0
brawk,NRG,Map_3_3Lotus,Attack,Vyse,1.51,280,13,6,2,+7,83%,194,21%,0,0,0
Ethan,NRG,Map_3_3Lotus,Attack,Fade,1.34,175,8,4,5,+4,75%,106,30%,2,1,+1
s0m,NRG,Map_3_3Lotus,Attack,Omen,1.33,262,11,8,10,+3,92%,155,20%,2,1,+1
mada,NRG,Map_3_3Lotus,Attack,Raze,1.14,278,11,11,5,0,92%,185,9%,4,2,+2
skuba,NRG,Map_3_3Lotus,Attack,Viper,1.30,127,7,3,5,+4,100%,64,23%,0,0,0
Flashback,DRX,Map_3_3Lotus,Defend,Yoru,1.48,360,15,11,0,+4,75%,227,21%,3,2,+1
BeYN,DRX,Map_3_3Lotus,Defend,Fade,0.61,165,7,10,1,-3,50%,114,32%,0,0,0
HYUNMIN,DRX,Map_3_3Lotus,Defend,Waylay,0.51,89,4,9,0,-5,58%,67,10%,0,2,-2
MaKo,DRX,Map_3_3Lotus,Defend,Omen,0.45,86,3,9,3,-6,50%,53,7%,0,1,-1
free1ng,DRX,Map_3_3Lotus,Defend,Vyse,0.30,109,3,11,4,-8,42%,74,13%,1,3,-2
brawk,NRG,Map_3_3Lotus,Defend,Vyse,1.78,328,15,9,2,+6,67%,194,14%,1,0,+1
Ethan,NRG,Map_3_3Lotus,Defend,Fade,0.79,164,6,9,4,-3,58%,125,24%,1,2,-1
s0m,NRG,Map_3_3Lotus,Defend,Omen,0.72,119,4,9,8,-5,67%,69,3%,2,1,+1
mada,NRG,Map_3_3Lotus,Defend,Raze,0.77,216,8,11,4,-3,67%,144,16%,2,2,0
skuba,NRG,Map_3_3Lotus,Defend,Viper,0.51,109,3,11,10,-8,75%,85,12%,1,0,+1
