Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Flashback,DRX,All_Maps,All,"Neon, Yoru",1.31,275,66,47,9,+19,74%,182,29%,15,10,+5
BeYN,DRX,All_Maps,All,"Sova, Fade",1.07,205,49,43,16,+6,66%,133,41%,2,6,-4
HYUNMIN,DRX,All_Maps,All,Waylay,1.05,231,54,45,11,+9,72%,143,37%,9,4,+5
free1ng,DRX,All_Maps,All,"Cypher, Viper, Vyse",0.80,154,35,41,12,-6,69%,105,30%,7,7,0
MaKo,DRX,All_Maps,All,Omen,0.79,116,26,40,28,-14,74%,76,19%,1,4,-3
brawk,NRG,All_Maps,All,"Sova, Vyse",1.15,207,47,42,18,+5,74%,144,15%,4,2,+2
mada,NRG,All_Maps,All,"Neon, Waylay, Raze",1.04,240,55,54,17,+1,69%,157,22%,13,18,-5
skuba,NRG,All_Maps,All,"Killjoy, Viper",1.01,185,43,43,23,0,74%,113,33%,2,2,0
s0m,NRG,All_Maps,All,"Viper, Omen",0.99,188,41,47,36,-6,74%,115,24%,7,4,+3
Ethan,NRG,All_Maps,All,"Omen, Kayo, Fade",0.80,145,30,44,27,-14,69%,91,21%,5,8,-3
Flashback,DRX,All_Maps,Attack,"Neon, Yoru",1.15,237,31,25,7,+6,69%,164,34%,7,7,0
BeYN,DRX,All_Maps,Attack,"Sova, Fade",1.34,235,31,21,13,+10,69%,149,44%,2,4,-2
HYUNMIN,DRX,All_Maps,Attack,Waylay,1.34,278,37,24,7,+13,83%,173,40%,6,1,+5
free1ng,DRX,All_Maps,Attack,"Cypher, Viper, Vyse",0.81,135,19,21,5,-2,69%,101,27%,3,3,0
MaKo,DRX,All_Maps,Attack,Omen,0.73,105,13,23,18,-10,81%,70,28%,1,2,-1
brawk,NRG,All_Maps,Attack,"Sova, Vyse",1.09,204,20,19,8,+1,69%,142,20%,0,0,0
mada,NRG,All_Maps,Attack,"Neon, Waylay, Raze",0.90,210,21,25,7,-4,76%,138,16%,6,9,-3
skuba,NRG,All_Maps,Attack,"Killjoy, Viper",1.09,175,19,16,10,+3,72%,105,36%,0,2,-2
s0m,NRG,All_Maps,Attack,"Viper, Omen",1.22,238,25,21,15,+4,79%,140,24%,5,2,+3
Ethan,NRG,All_Maps,Attack,"Omen, Kayo, Fade",1.04,175,17,18,14,-1,76%,102,21%,3,2,+1
Flashback,DRX,All_Maps,Defend,"Neon, Yoru",1.50,337,35,22,2,+13,79%,205,24%,8,3,+5
BeYN,DRX,All_Maps,Defend,"Sova, Fade",0.72,174,18,22,3,-4,62%,113,35%,0,2,-2
HYUNMIN,DRX,All_Maps,Defend,Waylay,0.69,160,17,21,4,-4,59%,106,31%,3,3,0
free1ng,DRX,All_Maps,Defend,"Cypher, Viper, Vyse",0.80,167,16,20,7,-4,69%,111,33%,4,4,0
MaKo,DRX,All_Maps,Defend,Omen,0.87,130,13,17,10,-4,66%,82,12%,0,2,-2
brawk,NRG,All_Maps,Defend,"Sova, Vyse",1.20,222,27,23,10,+4,78%,145,12%,4,2,+2
mada,NRG,All_Maps,Defend,"Neon, Waylay, Raze",1.15,266,34,29,10,+5,64%,172,26%,7,9,-2
skuba,NRG,All_Maps,Defend,"Killjoy, Viper",0.95,186,24,27,13,-3,75%,120,31%,2,0,+2
s0m,NRG,All_Maps,Defend,"Viper, Omen",0.81,153,16,26,21,-10,69%,96,23%,2,2,0
Ethan,NRG,All_Maps,Defend,"Omen, Kayo, Fade",0.61,125,13,26,13,-13,64%,82,20%,2,6,-4
