,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,6 Round 12 BuZz stax Round 15 BuZz Sylvan Round 16 BuZz Sylvan Round 18 iZu BuZz Round 21 BuZz stax Round 24 iZu Sylvan,1 Round 6 Meteor stax iZu,,,,,,,,75,0,1
ZmjjKK EDG,,2 Round 4 BuZz iZu Round 5 stax Meteor,,,,,,,,,25,1,0
Smoggy EDG,,2 Round 3 BuZz iZu Round 24 Meteor BuZz,,,,1 Round 12 Sylvan,,,,,31,2,0
S1Mon EDG,,2 Round 1 Meteor BuZz Round 22 iZu stax,,,,1 Round 7 stax,,,,,64,4,0
CHICHOO EDG,,2 Round 15 stax iZu Round 21 iZu Sylvan,3 Round 4 stax Sylvan Meteor Round 7 iZu BuZz Sylvan Round 18 Sylvan Meteor stax,2 Round 9 BuZz iZu stax Sylvan Round 23 BuZz iZu Meteor Sylvan,,,1 Round 4 Sylvan Meteor,1 Round 9 iZu Sylvan stax,,,98,3,0
stax T1,,2 Round 12 CHICHOO S1Mon Round 20 CHICHOO Smoggy,,,,,,,,,38,1,0
BuZz T1,,4 Round 1 ZmjjKK nobody Round 7 nobody Smoggy Round 10 S1Mon Smoggy Round 11 CHICHOO S1Mon,1 Round 14 ZmjjKK S1Mon nobody,,,,,,,,50,0,1
Sylvan T1,,2 Round 1 S1Mon CHICHOO Round 9 S1Mon ZmjjKK,3 Round 2 Smoggy ZmjjKK nobody Round 6 ZmjjKK S1Mon Smoggy Round 17 S1Mon ZmjjKK CHICHOO,1 Round 8 Smoggy S1Mon CHICHOO nobody,,,,,,,70,4,0
Meteor T1,,4 Round 5 CHICHOO Smoggy Round 11 nobody Smoggy Round 13 S1Mon nobody Round 21 CHICHOO ZmjjKK,,,,,,,,,45,0,0
iZu T1,,2 Round 19 S1Mon CHICHOO Round 20 nobody ZmjjKK,1 Round 16 ZmjjKK CHICHOO S1Mon,,,2 Round 5 ZmjjKK Round 10 CHICHOO,,,,,46,1,3
