,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,1 Round 9 iZu Sylvan,,,,,,,,,53,1,0
ZmjjKK EDG,,2 Round 2 BuZz Sylvan Round 18 stax Sylvan,2 Round 3 Sylvan iZu BuZz Round 17 Sylvan Meteor iZu,,,,,,,,63,0,1
Smoggy EDG,,2 Round 6 Sylvan BuZz Round 7 Meteor stax,,,,,1 Round 6 stax BuZz,,,,45,3,0
S1Mon EDG,,1 Round 9 BuZz stax,,,,,,,,,28,1,0
CHICHOO EDG,,2 Round 6 Meteor stax Round 18 BuZz Meteor,3 Round 4 stax Sylvan Meteor Round 5 BuZz Sylvan Meteor Round 8 stax BuZz Meteor,,,,,,,,72,0,0
stax T1,,2 Round 2 ZmjjKK S1Mon Round 19 CHICHOO Smoggy,,,,,,,,,37,5,0
BuZz T1,,1 Round 10 nobody S1Mon,2 Round 14 S1Mon nobody CHICHOO Round 17 nobody Smoggy ZmjjKK,2 Round 7 CHICHOO S1Mon nobody Smoggy Round 13 Smoggy ZmjjKK nobody S1Mon,,,,,,,66,0,0
Sylvan T1,,4 Round 2 Smoggy nobody Round 6 S1Mon nobody Round 11 nobody CHICHOO Round 18 Smoggy S1Mon,,,,1 Round 15 Smoggy,,,,,53,1,0
Meteor T1,,1 Round 10 ZmjjKK Smoggy,2 Round 5 Smoggy nobody S1Mon Round 16 ZmjjKK CHICHOO S1Mon,,,,,,,,58,0,0
iZu T1,,2 Round 4 ZmjjKK CHICHOO Round 19 ZmjjKK nobody,1 Round 12 ZmjjKK nobody Smoggy,1 Round 1 S1Mon ZmjjKK Smoggy nobody,,,,,,,61,1,0
